Orthogroup	HART001	HART027	HART058	HART060	HART061	HART062	HART063	HART067	HART068	N1523	N9750	Total
OG0018236	1	0	0	0	0	0	1	1	0	1	0	4
OG0018237	1	0	0	1	0	0	1	0	1	0	0	4
OG0018238	1	0	0	0	0	0	1	1	0	0	1	4
OG0018239	1	0	1	0	0	0	1	1	0	0	0	4
OG0018240	1	0	1	0	0	0	1	1	0	0	0	4
OG0018241	1	0	0	0	1	1	0	1	0	0	0	4
OG0018242	1	0	0	0	0	0	2	1	0	0	0	4
OG0018243	1	0	0	0	0	1	1	1	0	0	0	4
OG0018244	1	0	1	0	1	1	0	0	0	0	0	4
OG0018245	1	1	0	0	0	0	1	0	0	1	0	4
OG0018246	1	0	1	0	1	1	0	0	0	0	0	4
OG0018247	1	0	0	1	0	0	1	0	0	0	1	4
OG0018248	1	0	0	0	1	1	1	0	0	0	0	4
OG0018249	1	0	0	1	0	0	1	0	0	0	1	4
OG0018250	1	0	0	0	0	0	1	1	0	0	1	4
OG0018251	1	1	0	0	0	0	1	1	0	0	0	4
OG0018252	1	1	0	0	0	0	1	1	0	0	0	4
OG0018253	1	1	0	0	0	0	1	1	0	0	0	4
OG0018254	1	0	0	1	0	0	1	1	0	0	0	4
OG0018255	1	0	1	0	0	0	1	1	0	0	0	4
OG0018256	1	1	0	0	0	0	1	1	0	0	0	4
OG0018257	1	0	0	1	0	0	1	1	0	0	0	4
OG0018258	1	0	0	1	0	0	1	1	0	0	0	4
OG0018259	1	1	0	0	0	0	1	1	0	0	0	4
OG0018260	1	0	1	0	1	1	0	0	0	0	0	4
OG0018261	1	0	1	0	0	1	0	1	0	0	0	4
OG0018262	1	0	1	0	0	0	1	1	0	0	0	4
OG0018263	1	0	1	0	0	0	1	1	0	0	0	4
OG0018264	1	0	1	0	0	0	1	1	0	0	0	4
OG0018265	1	1	0	0	0	0	1	1	0	0	0	4
OG0018266	1	1	0	0	0	0	1	1	0	0	0	4
OG0018267	1	1	0	0	0	0	1	1	0	0	0	4
OG0018268	1	0	0	0	0	0	2	1	0	0	0	4
OG0018269	1	1	0	0	0	0	1	1	0	0	0	4
OG0018270	1	0	0	0	1	0	1	1	0	0	0	4
OG0018271	1	0	1	0	1	1	0	0	0	0	0	4
OG0018272	2	0	0	0	0	0	0	2	0	0	0	4
OG0018273	1	1	0	0	0	0	1	1	0	0	0	4
OG0018274	1	1	0	0	0	0	1	1	0	0	0	4
OG0018275	1	0	0	0	0	0	2	1	0	0	0	4
OG0018276	1	1	0	0	0	0	1	1	0	0	0	4
OG0018277	1	0	1	0	0	0	1	1	0	0	0	4
OG0018278	1	0	0	0	0	0	1	1	0	1	0	4
OG0018279	1	1	0	0	0	0	1	1	0	0	0	4
OG0018280	1	0	0	0	0	0	1	1	0	1	0	4
OG0018281	1	0	0	1	0	0	0	0	1	0	1	4
OG0018282	1	0	0	0	0	0	1	1	1	0	0	4
OG0018283	1	1	1	0	0	1	0	0	0	0	0	4
OG0018284	1	1	0	0	0	0	1	1	0	0	0	4
OG0018285	1	1	0	0	0	0	1	1	0	0	0	4
OG0018286	1	1	0	0	0	0	0	0	0	1	1	4
OG0018287	1	0	0	1	0	0	1	1	0	0	0	4
OG0018288	1	0	1	0	0	0	1	1	0	0	0	4
OG0018289	1	1	0	0	0	0	1	1	0	0	0	4
OG0018290	1	0	0	0	1	0	1	1	0	0	0	4
OG0018291	1	0	0	0	0	0	2	1	0	0	0	4
OG0018292	1	0	0	0	0	0	1	1	0	1	0	4
OG0018293	1	1	0	0	0	0	1	1	0	0	0	4
OG0018294	1	1	0	0	0	0	1	1	0	0	0	4
OG0018295	1	0	0	0	1	1	0	1	0	0	0	4
OG0018296	1	1	0	0	0	0	1	1	0	0	0	4
OG0018297	1	1	0	0	0	0	1	1	0	0	0	4
OG0018298	1	0	0	0	1	0	1	1	0	0	0	4
OG0018299	1	1	0	0	0	0	1	0	1	0	0	4
OG0018300	1	0	1	0	0	0	1	1	0	0	0	4
OG0018301	1	1	0	0	0	0	1	1	0	0	0	4
OG0018302	1	1	0	0	0	0	1	1	0	0	0	4
OG0018303	1	0	0	1	0	0	1	1	0	0	0	4
OG0018304	1	1	0	0	0	0	1	1	0	0	0	4
OG0018305	1	0	0	0	1	0	0	1	1	0	0	4
OG0018306	1	0	0	0	0	1	1	1	0	0	0	4
OG0018307	1	0	1	0	0	0	1	1	0	0	0	4
OG0018308	1	0	1	0	0	0	1	1	0	0	0	4
OG0018309	1	1	0	0	0	0	1	1	0	0	0	4
OG0018310	1	0	0	0	0	1	1	1	0	0	0	4
OG0018311	2	0	0	0	0	0	1	1	0	0	0	4
OG0018312	1	1	0	0	0	0	1	0	1	0	0	4
OG0018313	1	0	0	0	1	1	1	0	0	0	0	4
OG0018314	1	0	0	1	0	1	0	0	0	0	1	4
OG0018315	1	0	0	0	0	1	1	1	0	0	0	4
OG0018316	1	0	0	0	0	0	1	1	0	1	0	4
OG0018317	1	0	0	1	0	0	0	1	1	0	0	4
OG0018318	1	1	0	0	0	0	1	1	0	0	0	4
OG0018319	1	0	0	0	1	0	1	0	0	0	1	4
OG0018320	1	0	1	0	1	0	0	1	0	0	0	4
OG0018321	1	0	0	0	0	1	1	1	0	0	0	4
OG0018322	1	0	0	0	0	0	1	1	1	0	0	4
OG0018323	1	0	0	0	0	1	1	1	0	0	0	4
OG0018324	1	1	0	0	0	0	1	1	0	0	0	4
OG0018325	1	1	0	0	0	0	1	1	0	0	0	4
OG0018326	1	1	0	0	0	0	1	1	0	0	0	4
OG0018327	1	1	0	0	0	0	0	2	0	0	0	4
OG0018328	1	0	1	0	0	0	1	1	0	0	0	4
OG0018329	1	0	0	0	0	0	1	1	0	1	0	4
OG0018330	1	1	0	0	0	0	1	1	0	0	0	4
OG0018331	1	0	1	0	1	1	0	0	0	0	0	4
OG0018332	1	0	1	0	0	0	0	0	1	0	1	4
OG0018333	1	0	0	0	0	0	1	0	1	1	0	4
OG0018334	1	0	0	1	0	0	1	1	0	0	0	4
OG0018335	1	0	0	0	1	1	0	1	0	0	0	4
OG0018336	1	0	0	1	0	0	1	1	0	0	0	4
OG0018337	1	1	0	0	0	0	1	1	0	0	0	4
OG0018338	1	0	0	0	0	0	1	2	0	0	0	4
OG0018339	1	1	0	0	0	0	1	1	0	0	0	4
OG0018340	1	0	0	1	0	0	1	1	0	0	0	4
OG0018341	1	1	0	1	0	0	0	1	0	0	0	4
OG0018342	1	1	0	0	0	0	1	1	0	0	0	4
OG0018343	1	1	0	0	0	0	1	1	0	0	0	4
OG0018344	1	0	0	0	0	0	1	1	0	0	1	4
OG0018345	1	0	0	0	1	0	1	1	0	0	0	4
OG0018346	1	0	1	0	0	0	1	1	0	0	0	4
OG0018347	1	1	0	0	0	0	1	1	0	0	0	4
OG0018348	1	0	1	0	0	0	1	1	0	0	0	4
OG0018349	1	1	0	0	0	0	1	1	0	0	0	4
OG0018350	1	0	0	0	1	0	1	1	0	0	0	4
OG0018351	1	0	0	0	1	0	1	1	0	0	0	4
OG0018352	1	0	0	1	0	0	0	0	1	0	1	4
OG0018353	1	1	0	0	0	0	1	1	0	0	0	4
OG0018354	1	0	1	0	0	0	1	1	0	0	0	4
OG0018355	1	0	0	0	1	0	1	1	0	0	0	4
OG0018356	1	0	0	0	1	1	0	1	0	0	0	4
OG0018357	1	0	0	0	0	0	1	1	1	0	0	4
OG0018358	1	0	0	0	0	0	1	1	0	1	0	4
OG0018359	1	0	1	0	0	1	1	0	0	0	0	4
OG0018360	1	1	0	0	0	0	1	1	0	0	0	4
OG0018361	1	1	0	0	0	0	1	1	0	0	0	4
OG0018362	1	1	0	0	0	1	1	0	0	0	0	4
OG0018363	1	0	1	0	0	0	1	1	0	0	0	4
OG0018364	1	1	0	0	0	0	1	1	0	0	0	4
OG0018365	1	1	0	0	0	0	1	1	0	0	0	4
OG0018366	1	0	1	0	0	0	1	1	0	0	0	4
OG0018367	1	1	0	0	0	0	1	1	0	0	0	4
OG0018368	1	0	1	0	0	0	1	1	0	0	0	4
OG0018369	1	0	1	0	0	0	1	1	0	0	0	4
OG0018370	1	1	0	0	0	0	1	1	0	0	0	4
OG0018371	1	0	0	0	0	0	2	1	0	0	0	4
OG0018372	1	1	0	0	0	0	1	1	0	0	0	4
OG0018373	1	0	1	0	0	0	1	1	0	0	0	4
OG0018374	1	0	0	0	0	0	1	1	0	0	1	4
OG0018375	1	0	0	0	0	0	1	1	1	0	0	4
OG0018376	1	0	0	0	1	1	1	0	0	0	0	4
OG0018377	1	0	0	0	1	0	1	1	0	0	0	4
OG0018378	1	0	1	0	1	1	0	0	0	0	0	4
OG0018379	1	0	0	0	1	0	1	1	0	0	0	4
OG0018380	1	0	0	1	0	0	1	1	0	0	0	4
OG0018381	1	1	0	0	0	0	1	1	0	0	0	4
OG0018382	1	0	0	0	1	1	1	0	0	0	0	4
OG0018383	1	0	0	0	1	0	1	1	0	0	0	4
OG0018384	1	0	0	0	0	1	1	1	0	0	0	4
OG0018385	1	1	0	0	0	0	1	1	0	0	0	4
OG0018386	1	0	0	0	0	0	1	1	1	0	0	4
OG0018387	1	0	0	1	0	0	1	1	0	0	0	4
OG0018388	1	1	0	0	0	0	1	1	0	0	0	4
OG0018389	1	1	0	0	0	0	1	1	0	0	0	4
OG0018390	1	0	0	0	1	0	1	1	0	0	0	4
OG0018391	1	0	0	0	1	1	0	1	0	0	0	4
OG0018392	1	1	0	0	0	0	0	1	0	0	1	4
OG0018393	1	1	0	0	0	0	1	1	0	0	0	4
OG0018394	1	0	1	0	0	0	1	1	0	0	0	4
OG0018395	1	0	0	0	1	1	1	0	0	0	0	4
OG0018396	1	0	1	0	0	0	1	0	0	1	0	4
OG0018397	1	0	1	0	0	0	1	1	0	0	0	4
OG0018398	1	0	1	0	0	0	1	1	0	0	0	4
OG0018399	1	0	0	1	0	0	1	0	0	0	1	4
OG0018400	1	0	1	0	0	0	1	1	0	0	0	4
OG0018401	1	1	0	0	0	0	1	1	0	0	0	4
OG0018402	1	0	0	1	0	0	1	0	1	0	0	4
OG0018403	1	1	0	0	0	0	1	1	0	0	0	4
OG0018404	1	0	0	1	0	0	1	1	0	0	0	4
OG0018405	1	0	0	0	1	1	0	1	0	0	0	4
OG0018406	1	0	0	0	1	0	1	1	0	0	0	4
OG0018407	1	0	0	0	0	1	1	1	0	0	0	4
OG0018408	1	0	0	0	0	0	1	1	0	0	1	4
OG0018409	1	0	0	1	0	0	1	1	0	0	0	4
OG0018410	1	0	0	0	0	0	1	1	1	0	0	4
OG0018411	1	1	0	0	0	0	1	1	0	0	0	4
OG0018412	1	1	0	0	0	0	1	1	0	0	0	4
OG0018413	1	1	0	0	0	0	1	1	0	0	0	4
OG0018414	1	1	0	0	0	0	1	1	0	0	0	4
OG0018415	1	0	0	0	1	0	1	1	0	0	0	4
OG0018416	1	0	0	0	0	0	1	1	0	0	1	4
OG0018417	1	1	0	0	0	0	1	1	0	0	0	4
OG0018418	1	1	0	0	0	0	1	1	0	0	0	4
OG0018419	1	0	1	0	0	0	1	1	0	0	0	4
OG0018420	1	1	0	0	0	0	1	1	0	0	0	4
OG0018421	1	0	1	0	0	0	1	1	0	0	0	4
OG0018422	1	0	0	0	0	0	1	1	0	0	1	4
OG0018423	1	0	0	0	0	0	2	0	0	0	1	4
OG0018424	1	0	0	0	0	0	1	1	0	0	1	4
OG0018425	1	0	1	0	1	1	0	0	0	0	0	4
OG0018426	1	0	0	0	0	0	1	1	0	0	1	4
OG0018427	1	0	1	0	0	0	1	1	0	0	0	4
OG0018428	1	0	0	1	0	0	1	1	0	0	0	4
OG0018429	1	1	0	1	0	0	1	0	0	0	0	4
OG0018430	1	0	0	0	0	0	1	1	1	0	0	4
OG0018431	1	0	0	0	0	0	1	1	1	0	0	4
OG0018432	1	0	0	0	0	0	1	1	0	1	0	4
OG0018433	1	0	1	0	0	0	1	1	0	0	0	4
OG0018434	1	1	0	0	0	0	1	1	0	0	0	4
OG0018435	1	1	0	0	0	0	1	1	0	0	0	4
OG0018436	1	1	0	0	0	0	1	1	0	0	0	4
OG0018437	1	0	0	0	0	0	1	1	0	0	1	4
OG0018438	1	0	1	0	0	0	1	1	0	0	0	4
OG0018439	1	0	0	0	0	0	1	1	1	0	0	4
OG0018440	2	0	0	0	0	0	1	1	0	0	0	4
OG0018441	1	0	0	0	0	0	0	1	0	2	0	4
OG0018442	1	0	0	0	0	1	1	1	0	0	0	4
OG0018443	1	0	0	1	0	0	1	1	0	0	0	4
OG0018444	1	1	0	0	0	1	0	1	0	0	0	4
OG0018445	1	0	0	1	0	0	1	1	0	0	0	4
OG0018446	1	1	0	0	0	0	1	1	0	0	0	4
OG0018447	1	0	1	0	0	0	1	1	0	0	0	4
OG0018448	1	0	0	0	1	1	0	0	1	0	0	4
OG0018449	1	0	0	0	0	0	1	1	0	0	1	4
OG0018450	1	0	0	0	0	0	1	1	0	1	0	4
OG0018451	1	0	1	0	0	0	1	1	0	0	0	4
OG0018452	1	1	0	0	0	0	1	1	0	0	0	4
OG0018453	1	1	0	0	0	0	1	1	0	0	0	4
OG0018454	1	0	0	1	0	0	0	1	1	0	0	4
OG0018455	1	0	0	1	0	0	1	1	0	0	0	4
OG0018456	1	0	0	0	0	1	1	1	0	0	0	4
OG0018457	1	0	0	0	1	0	1	1	0	0	0	4
OG0018458	1	0	0	0	0	0	1	0	1	0	1	4
OG0018459	1	0	1	0	0	0	1	1	0	0	0	4
OG0018460	1	0	0	0	1	0	1	1	0	0	0	4
OG0018461	1	0	0	1	0	0	1	1	0	0	0	4
OG0018462	1	1	0	0	0	0	1	1	0	0	0	4
OG0018463	1	1	0	0	0	0	1	1	0	0	0	4
OG0018464	1	1	0	0	0	0	1	1	0	0	0	4
OG0018465	1	1	0	1	0	0	1	0	0	0	0	4
OG0018466	1	0	0	0	0	0	1	1	0	0	1	4
OG0018467	1	1	0	0	0	0	1	1	0	0	0	4
OG0018468	1	1	0	0	1	0	0	1	0	0	0	4
OG0018469	1	1	0	1	0	0	1	0	0	0	0	4
OG0018470	2	0	0	0	0	0	1	1	0	0	0	4
OG0018471	1	0	0	0	0	1	1	1	0	0	0	4
OG0018472	1	0	0	0	1	1	1	0	0	0	0	4
OG0018473	1	1	0	0	0	0	1	0	0	0	1	4
OG0018474	1	0	1	0	0	0	1	1	0	0	0	4
OG0018475	1	0	1	0	0	0	1	1	0	0	0	4
OG0018476	1	0	1	0	0	0	1	1	0	0	0	4
OG0018477	1	0	0	1	0	0	0	1	1	0	0	4
OG0018478	1	1	0	0	0	0	1	1	0	0	0	4
OG0018479	1	1	0	0	0	0	1	1	0	0	0	4
OG0018480	1	1	0	0	0	0	1	1	0	0	0	4
OG0018481	1	0	0	0	0	0	1	1	1	0	0	4
OG0018482	1	0	0	0	0	0	3	0	0	0	0	4
OG0018483	1	0	0	0	0	0	1	1	0	0	1	4
OG0018484	1	0	0	0	0	0	1	1	0	0	1	4
OG0018485	1	1	0	0	1	0	1	0	0	0	0	4
OG0018486	1	1	0	0	0	0	1	1	0	0	0	4
OG0018487	1	0	0	1	0	0	1	1	0	0	0	4
OG0018488	1	0	1	0	0	1	0	1	0	0	0	4
OG0018489	1	0	0	0	0	0	1	1	0	0	1	4
OG0018490	1	1	0	0	0	0	1	1	0	0	0	4
OG0018491	1	1	0	0	0	0	1	1	0	0	0	4
OG0018492	1	0	0	0	0	0	1	1	1	0	0	4
OG0018493	1	0	0	0	0	1	1	1	0	0	0	4
OG0018494	1	0	1	0	1	1	0	0	0	0	0	4
OG0018495	1	0	0	1	0	0	1	1	0	0	0	4
OG0018496	1	0	1	0	0	0	1	1	0	0	0	4
OG0018497	1	1	0	0	0	0	1	1	0	0	0	4
OG0018498	1	0	1	0	0	0	1	1	0	0	0	4
OG0018499	1	1	0	0	0	0	1	1	0	0	0	4
OG0018500	1	0	1	0	0	0	1	1	0	0	0	4
OG0018501	1	1	0	0	0	0	1	1	0	0	0	4
OG0018502	1	0	1	0	0	0	1	1	0	0	0	4
OG0018503	1	1	0	0	0	0	1	1	0	0	0	4
OG0018504	1	0	0	1	0	0	1	1	0	0	0	4
OG0018505	1	1	0	0	0	0	1	1	0	0	0	4
OG0018506	1	0	0	0	0	1	1	1	0	0	0	4
OG0018507	1	1	1	0	0	0	1	0	0	0	0	4
OG0018508	1	0	0	0	0	0	1	1	1	0	0	4
OG0018509	1	0	0	0	0	0	1	1	0	0	1	4
OG0018510	1	1	0	0	0	0	1	1	0	0	0	4
OG0018511	1	0	0	0	0	0	1	1	0	0	1	4
OG0018512	1	0	0	0	1	0	1	1	0	0	0	4
OG0018513	0	1	1	0	1	1	0	0	0	0	0	4
OG0018514	0	1	1	0	1	1	0	0	0	0	0	4
OG0018515	0	1	1	1	1	0	0	0	0	0	0	4
OG0018516	0	1	0	0	1	1	0	0	0	1	0	4
OG0018517	0	1	1	0	1	1	0	0	0	0	0	4
OG0018518	0	1	0	1	0	0	0	0	1	0	1	4
OG0018519	0	1	0	1	0	0	0	0	1	0	1	4
OG0018520	0	1	1	0	0	1	1	0	0	0	0	4
OG0018521	0	1	1	0	0	0	1	1	0	0	0	4
OG0018522	0	2	0	0	0	0	0	0	1	0	1	4
OG0018523	0	1	1	0	1	1	0	0	0	0	0	4
OG0018524	0	1	1	1	0	0	0	0	1	0	0	4
OG0018525	0	1	0	1	0	0	0	0	1	0	1	4
OG0018526	0	4	0	0	0	0	0	0	0	0	0	4
OG0018527	0	1	0	1	0	0	0	0	1	0	1	4
OG0018528	0	1	0	1	0	0	0	0	1	0	1	4
OG0018529	0	1	1	0	1	1	0	0	0	0	0	4
OG0018530	0	1	1	0	1	1	0	0	0	0	0	4
OG0018531	0	1	0	0	2	1	0	0	0	0	0	4
OG0018532	0	1	0	1	0	0	0	0	1	0	1	4
OG0018533	0	1	1	0	1	1	0	0	0	0	0	4
OG0018534	0	1	1	0	1	1	0	0	0	0	0	4
OG0018535	0	1	0	1	0	0	0	0	1	0	1	4
OG0018536	0	1	1	1	0	1	0	0	0	0	0	4
OG0018537	0	1	0	0	1	1	0	0	0	0	1	4
OG0018538	0	1	0	1	0	0	0	0	1	1	0	4
OG0018539	0	1	1	0	1	1	0	0	0	0	0	4
OG0018540	0	1	1	0	0	0	2	0	0	0	0	4
OG0018541	0	1	1	0	1	1	0	0	0	0	0	4
OG0018542	0	2	0	0	0	0	0	0	1	1	0	4
OG0018543	0	1	1	0	1	1	0	0	0	0	0	4
OG0018544	0	1	1	0	1	1	0	0	0	0	0	4
OG0018545	0	1	1	0	1	1	0	0	0	0	0	4
OG0018546	0	1	0	1	0	0	0	0	1	0	1	4
OG0018547	0	1	0	0	1	1	0	0	0	1	0	4
OG0018548	0	1	1	0	1	1	0	0	0	0	0	4
OG0018549	0	1	1	0	1	1	0	0	0	0	0	4
OG0018550	0	1	1	0	1	1	0	0	0	0	0	4
OG0018551	0	1	0	1	0	0	0	0	2	0	0	4
OG0018552	0	1	0	1	0	0	0	0	1	0	1	4
OG0018553	0	1	1	0	0	0	1	1	0	0	0	4
OG0018554	0	1	1	0	1	1	0	0	0	0	0	4
OG0018555	0	1	0	0	0	0	1	0	1	0	1	4
OG0018556	0	1	1	0	1	1	0	0	0	0	0	4
OG0018557	0	1	0	1	0	0	0	1	0	0	1	4
OG0018558	0	1	0	1	0	0	0	0	1	1	0	4
OG0018559	0	1	1	0	1	1	0	0	0	0	0	4
OG0018560	0	1	0	0	1	1	1	0	0	0	0	4
OG0018561	0	1	1	0	1	1	0	0	0	0	0	4
OG0018562	0	1	0	0	1	1	0	0	1	0	0	4
OG0018563	0	1	1	0	1	1	0	0	0	0	0	4
OG0018564	0	1	1	0	1	1	0	0	0	0	0	4
OG0018565	0	3	1	0	0	0	0	0	0	0	0	4
OG0018566	0	2	0	0	0	0	0	0	0	0	2	4
OG0018567	0	1	1	0	1	1	0	0	0	0	0	4
OG0018568	0	1	1	0	0	0	1	1	0	0	0	4
OG0018569	0	1	1	0	0	1	0	0	0	1	0	4
OG0018570	0	1	0	0	1	1	1	0	0	0	0	4
OG0018571	0	1	1	0	1	1	0	0	0	0	0	4
OG0018572	0	1	1	0	1	1	0	0	0	0	0	4
OG0018573	0	1	1	0	1	1	0	0	0	0	0	4
OG0018574	0	1	0	1	0	0	0	0	1	0	1	4
OG0018575	0	1	1	0	1	1	0	0	0	0	0	4
OG0018576	0	1	0	1	0	0	0	0	1	0	1	4
OG0018577	0	1	1	0	1	1	0	0	0	0	0	4
OG0018578	0	1	0	1	0	0	0	0	1	0	1	4
OG0018579	0	1	0	1	0	0	0	1	0	0	1	4
OG0018580	0	1	0	1	0	0	0	0	1	0	1	4
OG0018581	0	1	0	1	0	0	0	0	1	0	1	4
OG0018582	0	1	1	0	1	1	0	0	0	0	0	4
OG0018583	0	1	1	0	1	1	0	0	0	0	0	4
OG0018584	0	1	0	0	1	0	0	0	1	0	1	4
OG0018585	0	1	1	0	1	1	0	0	0	0	0	4
OG0018586	0	1	0	1	1	0	0	0	1	0	0	4
OG0018587	0	1	0	0	0	0	0	0	0	3	0	4
OG0018588	0	1	1	0	1	1	0	0	0	0	0	4
OG0018589	0	1	0	0	1	1	0	1	0	0	0	4
OG0018590	0	1	1	0	1	1	0	0	0	0	0	4
OG0018591	0	1	1	0	1	1	0	0	0	0	0	4
OG0018592	0	1	0	1	0	0	0	0	1	0	1	4
OG0018593	0	1	0	0	0	0	0	1	1	0	1	4
OG0018594	0	1	0	1	0	0	0	0	1	0	1	4
OG0018595	0	1	1	0	0	0	1	1	0	0	0	4
OG0018596	0	1	1	0	1	0	1	0	0	0	0	4
OG0018597	0	1	0	1	0	0	0	0	1	0	1	4
OG0018598	0	1	1	0	1	1	0	0	0	0	0	4
OG0018599	0	1	0	0	1	1	0	0	0	1	0	4
OG0018600	0	1	1	0	1	1	0	0	0	0	0	4
OG0018601	0	1	0	0	1	1	1	0	0	0	0	4
OG0018602	0	1	0	1	0	0	0	0	1	0	1	4
OG0018603	0	1	0	0	1	0	0	0	1	0	1	4
OG0018604	0	2	1	1	0	0	0	0	0	0	0	4
OG0018605	0	1	1	0	1	1	0	0	0	0	0	4
OG0018606	0	1	1	0	1	1	0	0	0	0	0	4
OG0018607	0	1	0	1	1	0	0	0	1	0	0	4
OG0018608	0	1	1	0	1	1	0	0	0	0	0	4
OG0018609	0	1	1	0	0	1	0	1	0	0	0	4
OG0018610	0	1	0	1	0	0	0	0	1	0	1	4
OG0018611	0	1	0	1	0	0	1	0	1	0	0	4
OG0018612	0	1	1	1	0	0	0	0	0	0	1	4
OG0018613	0	1	0	0	1	0	0	1	1	0	0	4
OG0018614	0	1	1	0	1	1	0	0	0	0	0	4
OG0018615	0	1	0	1	0	0	0	0	1	0	1	4
OG0018616	0	1	0	1	0	0	0	0	1	0	1	4
OG0018617	0	1	1	0	1	1	0	0	0	0	0	4
OG0018618	0	1	0	1	0	0	0	0	1	0	1	4
OG0018619	0	1	1	0	0	0	0	0	0	2	0	4
OG0018620	0	1	1	0	1	1	0	0	0	0	0	4
OG0018621	0	1	0	0	0	1	0	1	1	0	0	4
OG0018622	0	1	1	0	1	1	0	0	0	0	0	4
OG0018623	0	1	1	0	1	1	0	0	0	0	0	4
OG0018624	0	1	0	1	1	0	0	0	0	1	0	4
OG0018625	0	1	0	0	0	1	0	0	1	0	1	4
OG0018626	0	1	0	1	0	0	0	0	1	0	1	4
OG0018627	0	1	1	0	1	1	0	0	0	0	0	4
OG0018628	0	1	1	0	1	1	0	0	0	0	0	4
OG0018629	0	1	0	0	1	1	0	0	1	0	0	4
OG0018630	0	1	1	0	1	1	0	0	0	0	0	4
OG0018631	0	1	0	1	0	0	0	0	1	0	1	4
OG0018632	0	1	0	1	0	0	0	0	1	0	1	4
OG0018633	0	1	1	0	1	1	0	0	0	0	0	4
OG0018634	0	1	1	0	1	1	0	0	0	0	0	4
OG0018635	0	1	0	1	0	0	0	0	1	0	1	4
OG0018636	0	1	0	1	0	0	0	0	1	0	1	4
OG0018637	0	1	1	0	1	1	0	0	0	0	0	4
OG0018638	0	1	1	0	1	1	0	0	0	0	0	4
OG0018639	0	1	0	1	0	0	0	0	1	0	1	4
OG0018640	0	1	0	1	0	0	0	0	1	0	1	4
OG0018641	0	0	1	1	0	0	0	0	1	0	1	4
OG0018642	0	0	1	0	0	0	1	1	0	0	1	4
OG0018643	0	0	1	1	0	0	0	0	1	0	1	4
OG0018644	0	0	1	0	1	1	1	0	0	0	0	4
OG0018645	0	0	1	1	1	1	0	0	0	0	0	4
OG0018646	0	0	1	1	0	0	0	0	1	0	1	4
OG0018647	0	0	1	0	1	1	1	0	0	0	0	4
OG0018648	0	0	1	0	1	1	0	0	1	0	0	4
OG0018649	0	0	1	1	0	0	0	0	1	0	1	4
OG0018650	0	0	1	0	1	1	0	0	0	0	1	4
OG0018651	0	0	1	2	0	0	0	0	1	0	0	4
OG0018652	0	0	1	0	1	1	0	1	0	0	0	4
OG0018653	0	0	2	0	1	1	0	0	0	0	0	4
OG0018654	0	0	1	0	1	1	1	0	0	0	0	4
OG0018655	0	0	1	0	1	1	0	0	1	0	0	4
OG0018656	0	0	1	0	1	1	0	0	0	0	1	4
OG0018657	0	0	1	0	1	1	0	1	0	0	0	4
OG0018658	0	0	1	1	0	0	1	1	0	0	0	4
OG0018659	0	0	1	1	0	0	1	1	0	0	0	4
OG0018660	0	0	1	1	1	1	0	0	0	0	0	4
OG0018661	0	0	2	2	0	0	0	0	0	0	0	4
OG0018662	0	0	1	0	1	1	0	0	0	0	1	4
OG0018663	0	0	1	0	1	1	0	0	1	0	0	4
OG0018664	0	0	1	1	0	0	0	1	0	0	1	4
OG0018665	0	0	1	1	0	0	0	0	1	0	1	4
OG0018666	0	0	1	0	0	0	0	1	0	1	1	4
OG0018667	0	0	1	1	1	1	0	0	0	0	0	4
OG0018668	0	0	1	0	1	1	0	0	0	0	1	4
OG0018669	0	0	1	1	1	1	0	0	0	0	0	4
OG0018670	0	0	1	0	1	1	0	0	0	0	1	4
OG0018671	0	0	1	0	1	1	0	0	1	0	0	4
OG0018672	0	0	1	1	0	0	0	0	1	0	1	4
OG0018673	0	0	1	1	0	0	0	0	1	0	1	4
OG0018674	0	0	1	0	1	1	1	0	0	0	0	4
OG0018675	0	0	1	0	1	1	0	1	0	0	0	4
OG0018676	0	0	1	0	1	1	0	1	0	0	0	4
OG0018677	0	0	1	0	0	0	0	0	1	1	1	4
OG0018678	0	0	1	1	0	0	0	0	1	0	1	4
OG0018679	0	0	1	0	1	0	1	1	0	0	0	4
OG0018680	0	0	1	1	0	0	0	1	1	0	0	4
OG0018681	0	0	1	0	0	0	1	1	1	0	0	4
OG0018682	0	0	1	1	1	1	0	0	0	0	0	4
OG0018683	0	0	1	1	0	0	1	0	1	0	0	4
OG0018684	0	0	1	0	1	1	0	0	1	0	0	4
OG0018685	0	0	1	0	1	1	1	0	0	0	0	4
OG0018686	0	0	1	0	1	1	0	0	0	0	1	4
OG0018687	0	0	1	0	0	0	1	0	1	0	1	4
OG0018688	0	0	1	0	1	1	1	0	0	0	0	4
OG0018689	0	0	1	1	1	0	0	0	1	0	0	4
OG0018690	0	0	1	0	1	1	1	0	0	0	0	4
OG0018691	0	0	1	1	1	0	0	1	0	0	0	4
OG0018692	0	0	1	1	0	0	0	0	1	0	1	4
OG0018693	0	0	1	0	1	1	0	0	1	0	0	4
OG0018694	0	0	1	0	1	1	0	0	0	0	1	4
OG0018695	0	0	1	1	1	0	0	0	1	0	0	4
OG0018696	0	0	1	0	1	1	0	0	1	0	0	4
OG0018697	0	0	1	0	1	1	0	0	0	0	1	4
OG0018698	0	0	1	1	1	0	0	0	1	0	0	4
OG0018699	0	0	1	0	1	1	0	0	0	0	1	4
