Gene	subset	category	mean_log2_Arto_vs_Bato
Morus_016448-R1	Homeologs	Both	2.443733557598109
Morus_016450-R1	A-unique	Neither	-0.7463370814169461
Morus_016479-R1	A-unique	Both	2.155730362667395
Morus_016488-R1	Homeologs	Both	0.4011641380263451
Morus_016498-R1	B-unique	Neither	0
Morus_016555-R1	Homeologs	Both	0.6939109289947594
Morus_016559-R1	A-unique	Neither	0
Morus_016576-R1	Homeologs	Neither	2.2237810818753627
Morus_016603-R1	Homeologs	Neither	0
Morus_016611-R1	Homeologs	Neither	0
Morus_016615-R1	Homeologs	Both	0
Morus_016639-R1	B-unique	Neither	-0.6376266192488794
Morus_016643-R1	A-unique	Neither	2.874313375601345
Morus_016673-R1	B-unique	Neither	0
Morus_016680-R1	B-unique	Neither	0
Morus_016686-R1	Homeologs	Neither	-2.2040486756301454
Morus_016732-R1	A-unique	Bato-only	1.4367522382075748
Morus_016746-R1	B-unique	Neither	-1.7953421789068653
Morus_016759-R1	B-unique	Both	0.6816989390361092
Morus_016787-R1	B-unique	Arto-only	0
Morus_016792-R1	A-unique	Neither	0
Morus_016809-R1	A-unique	Bato-only	4.848290244614451
Morus_016813-R1	B-unique	Bato-only	0.401371286845005
Morus_016815-R1	B-unique	Neither	-2.9395980548180987
Morus_016819-R1	Homeologs	Both	-0.6362039913433557
Morus_016822-R1	Homeologs	Neither	0
Morus_016824-R1	B-unique	Arto-only	-3.7333678982498975
Morus_016833-R1	Homeologs	Bato-only	-0.8087961945989419
Morus_016839-R1	Homeologs	Arto-only	-0.8931125165014868
Morus_016840-R1	Homeologs	Neither	-0.03079467351135251
Morus_016844-R1	Homeologs	Both	1.603667590915715
Morus_016845-R1	A-unique	Neither	1.7693355983227486
Morus_016848-R1	A-unique	Neither	-5.425164319119268
Morus_016858-R1	Homeologs	Neither	-2.6380945769105013
Morus_016862-R1	Homeologs	Neither	0.06662512730574782
Morus_016863-R1	Homeologs	Bato-only	1.288853935012372
Morus_016890-R1	Homeologs	Neither	0
Morus_016893-R1	B-unique	Bato-only	-0.2782379352980935
Morus_016899-R1	Homeologs	Both	1.7912775519215527
Morus_016911-R1	Homeologs	Both	-0.06275939226084049
Morus_016935-R1	B-unique	Both	-2.0952404836167955
Morus_016944-R1	Homeologs	Neither	0.6182954975872255
Morus_016945-R1	A-unique	Neither	-1.9703622565865673
Morus_016951-R1	B-unique	Bato-only	2.5469659514172553
Morus_016964-R1	Homeologs	Arto-only	2.301639735153738
Morus_016973-R1	B-unique	Neither	1.7950303140433261
Morus_016978-R1	A-unique	Neither	5.2077261580366745
Morus_016994-R1	B-unique	Both	0.20149795961742134
Morus_017009-R1	Homeologs	Both	0.1057109430674442
Morus_017011-R1	B-unique	Both	0.37746034167591197
Morus_017013-R1	A-unique	Bato-only	3.362815172579512
Morus_017041-R1	Homeologs	Neither	2.2609094083143098
Morus_017042-R1	Homeologs	Neither	-0.23258782274433176
Morus_017057-R1	Homeologs	Arto-only	3.311598893051148
Morus_017059-R1	Homeologs	Both	-2.0570349379003154
Morus_017060-R1	Homeologs	Neither	-0.6262414375206652
Morus_017101-R1	A-unique	Neither	-4.762638607769074
Morus_017102-R1	A-unique	Both	-6.6141463359215855
Morus_017110-R1	Homeologs	Neither	5.239147061673468
Morus_017112-R1	Homeologs	Neither	0.5923218017140716
Morus_017126-R1	A-unique	Neither	-1.7029731044691994
Morus_017134-R1	B-unique	Bato-only	-0.07580078407172065
Morus_017139-R2	B-unique	Bato-only	-2.887258219177515
Morus_017141-R1	A-unique	Arto-only	0
Morus_017159-R1	Homeologs	Neither	5.025706716994198
Morus_017160-R1	Homeologs	Both	-1.022728160578694
Morus_017166-R3	Homeologs	Neither	0.5252383686815186
Morus_017167-R1	Homeologs	Bato-only	-1.208887622551993
Morus_017184-R1	A-unique	Neither	-0.4649713987389845
Morus_017219-R1	Homeologs	Neither	0
Morus_017222-R1	Homeologs	Neither	-1.5069690963361633
Morus_017234-R1	Homeologs	Both	2.9592436026266618
Morus_017245-R1	A-unique	Bato-only	0
Morus_017246-R1	Homeologs	Both	1.3371330380229591
Morus_017254-R1	Homeologs	Neither	0.6929836312503646
Morus_017262-R1	A-unique	Bato-only	-1.002753711150991
Morus_017282-R1	A-unique	Arto-only	0.46179519278875997
Morus_017286-R1	B-unique	Both	0
Morus_017297-R1	B-unique	Neither	0.35200693805088606
Morus_017301-R1	Homeologs	Bato-only	-0.32690400013161547
Morus_017303-R1	A-unique	Neither	-1.845201689586281
Morus_017312-R1	B-unique	Bato-only	-4.695164086423457
Morus_017318-R1	B-unique	Neither	1.3847190591651541
Morus_017319-R1	Homeologs	Neither	0.25409955648144156
Morus_017338-R1	A-unique	Neither	-0.7012599946015663
Morus_017339-R1	Homeologs	Bato-only	2.2353005838695377
Morus_017343-R1	A-unique	Bato-only	-1.641346308381003
Morus_017353-R1	Homeologs	Bato-only	1.5487387193373743
Morus_017366-R1	A-unique	Neither	-0.2308819946947096
Morus_017372-R3	B-unique	Bato-only	0.5712263061760993
Morus_017373-R1	Homeologs	Neither	-2.79756896474884
Morus_017391-R1	B-unique	Both	-1.3576948943261167
Morus_017394-R1	Homeologs	Bato-only	3.9405491626165032
Morus_017395-R1	Homeologs	Bato-only	-0.032198946757155567
Morus_017415-R1	Homeologs	Bato-only	-1.2057800996968109
Morus_017440-R1	Homeologs	Bato-only	-0.35271205506701303
Morus_017463-R1	Homeologs	Both	-0.5426016697508341
Morus_017467-R1	Homeologs	Both	-1.0397217856058578
Morus_017471-R1	A-unique	Neither	-1.277785356971865
Morus_017478-R1	Homeologs	Neither	-0.42049245937563395
Morus_017479-R1	Homeologs	Both	0.3045725393606433
Morus_017484-R1	B-unique	Arto-only	-3.1467468065730975
Morus_017488-R1	B-unique	Bato-only	0.12661855057699953
Morus_017502-R1	Homeologs	Bato-only	-1.2538133539189624
Morus_017503-R1	A-unique	Neither	-0.4664483326195076
Morus_017508-R1	B-unique	Neither	0.193115816329885
Morus_017521-R1	A-unique	Bato-only	-2.216617157572752
Morus_017527-R1	A-unique	Bato-only	-0.7678312266671223
Morus_017537-R1	Homeologs	Both	2.9236410411689056
Morus_017544-R1	A-unique	Neither	0
Morus_017572-R1	B-unique	Neither	-1.743816103876747
Morus_017578-R1	A-unique	Bato-only	-0.11645068681792209
Morus_017581-R1	Homeologs	Bato-only	-3.075252794851531
Morus_017588-R1	B-unique	Neither	5.109514909671642
Morus_017606-R1	Homeologs	Both	0
Morus_017615-R1	A-unique	Neither	-0.10456688407776382
Morus_017623-R1	Homeologs	Bato-only	-1.1218662454220443
Morus_017626-R1	Homeologs	Both	-0.6100200898793848
Morus_017629-R1	Homeologs	Both	-1.9128988192420373
Morus_017631-R1	Homeologs	Both	-0.9489897761095318
Morus_017645-R1	Homeologs	Neither	0.6555919525239828
Morus_017657-R3	Homeologs	Neither	1.9451907756107207
Morus_017665-R1	Homeologs	Bato-only	0.1582083600416262
Morus_017694-R1	B-unique	Neither	-3.021424756445365
Morus_017696-R1	A-unique	Both	0
Morus_017707-R1	Homeologs	Bato-only	1.993478754881544
Morus_017723-R1	A-unique	Both	-1.5704005885903214
Morus_017732-R1	B-unique	Neither	0
Morus_017759-R1	A-unique	Bato-only	0.5367638349725579
Morus_017768-R1	Homeologs	Bato-only	-0.39352282796628135
Morus_017769-R1	Homeologs	Neither	-1.201066635551691
Morus_017779-R1	A-unique	Neither	3.5192428843529435
Morus_017780-R1	A-unique	Neither	-2.2464734656522007
Morus_017791-R1	B-unique	Bato-only	-3.2668613871105876
Morus_017799-R1	B-unique	Arto-only	-0.45136616707842203
Morus_017801-R1	B-unique	Both	0
Morus_017814-R1	A-unique	Bato-only	-5.174825137328556
Morus_017827-R1	B-unique	Neither	2.5413758134190743
Morus_017828-R1	Homeologs	Bato-only	0.8236573541646467
Morus_017829-R1	A-unique	Bato-only	-2.577212194680255
Morus_017878-R1	A-unique	Both	-1.198948947897342
Morus_017882-R1	A-unique	Bato-only	-0.7189218533507081
Morus_017885-R1	Homeologs	Bato-only	-1.3854539085467485
Morus_017888-R1	Homeologs	Bato-only	-7.05944770465997
Morus_017905-R1	Homeologs	Both	0.27988390831265086
Morus_017911-R1	B-unique	Neither	0.0974598768037711
Morus_017913-R1	B-unique	Neither	1.3977427284911228
Morus_017922-R3	Homeologs	Neither	-0.5318165896612826
Morus_017947-R1	A-unique	Neither	4.151004433744733
Morus_017948-R1	B-unique	Bato-only	1.6115362730663507
Morus_017952-R1	B-unique	Neither	-3.99193308123273
Morus_017958-R1	A-unique	Neither	0.35008425424019096
Morus_017964-R1	Homeologs	Neither	3.283237165158226
Morus_017967-R1	Homeologs	Arto-only	0.7284958321028038
Morus_017970-R1	A-unique	Neither	-1.6862199249309953
Morus_017974-R1	B-unique	Neither	1.2944582707555736
Morus_017979-R1	Homeologs	Neither	-3.4447916691993283
Morus_017980-R1	B-unique	Both	-1.475242311013988
Morus_017985-R1	B-unique	Neither	1.7287450495531294
Morus_017986-R1	Homeologs	Bato-only	0.6606525563232986
Morus_017991-R1	Homeologs	Both	0
Morus_017993-R1	B-unique	Neither	4.269312953941844
Morus_017996-R1	Homeologs	Arto-only	2.546970213977951
Morus_017997-R1	B-unique	Neither	0.986409545517701
Morus_018003-R1	Homeologs	Arto-only	0
Morus_018007-R1	A-unique	Neither	-0.7806737261123008
Morus_018012-R1	Homeologs	Bato-only	0.2073738287532415
Morus_018020-R2	Homeologs	Neither	0.28121869327937027
Morus_018027-R1	Homeologs	Neither	0
Morus_018037-R1	A-unique	Neither	0
Morus_018057-R1	Homeologs	Both	-0.547887157008443
Morus_018060-R1	Homeologs	Neither	-1.022708367341794
Morus_018064-R1	A-unique	Arto-only	0.019594232732162292
Morus_018069-R1	Homeologs	Bato-only	-0.817979233679889
Morus_018083-R1	Homeologs	Bato-only	0.06811104128116904
Morus_018096-R2	B-unique	Bato-only	-1.1085590084926813
Morus_018098-R2	Homeologs	Neither	-1.0114166363302215
Morus_018108-R1	Homeologs	Bato-only	2.4848693439528327
Morus_018118-R1	A-unique	Neither	0
Morus_018132-R1	Homeologs	Both	-1.7298935356216818
Morus_018135-R1	Homeologs	Both	-4.120638784243829
Morus_018137-R1	A-unique	Bato-only	-0.6180283560282357
Morus_018147-R1	A-unique	Neither	0
Morus_018148-R1	Homeologs	Both	-0.219440914486106
Morus_018153-R1	Homeologs	Bato-only	-2.4386932643402424
Morus_018154-R1	Homeologs	Neither	0.948827585934773
Morus_018156-R1	B-unique	Bato-only	-1.2200834537822576
Morus_018158-R1	Homeologs	Both	-0.9675605408258019
Morus_018159-R1	Homeologs	Both	5.336965111831679
Morus_018179-R1	Homeologs	Both	0
Morus_018182-R1	A-unique	Neither	-6.552072517519961
Morus_018186-R1	Homeologs	Bato-only	0
Morus_018194-R1	A-unique	Neither	-1.5845130988816514
Morus_018201-R1	Homeologs	Neither	1.1414468725581441
Morus_018209-R1	Homeologs	Neither	0.5878502159041583
Morus_018211-R1	Homeologs	Neither	-1.660842618634017
Morus_018213-R1	Homeologs	Both	-0.24019694825331714
Morus_018214-R1	A-unique	Neither	0.9454592618480608
Morus_018224-R1	A-unique	Arto-only	-1.3078940205869314
Morus_018228-R1	Homeologs	Bato-only	0.14632481895108396
Morus_018238-R1	A-unique	Bato-only	-0.4170809012524845
Morus_018241-R1	Homeologs	Neither	-0.12389022089279211
Morus_018245-R1	A-unique	Bato-only	0.12732902337827495
Morus_018250-R1	B-unique	Neither	2.895246769890378
Morus_018252-R1	B-unique	Neither	-3.00640775753788
Morus_018267-R1	A-unique	Bato-only	-2.1764522768468986
Morus_018278-R1	Homeologs	Neither	0.8512338072325198
Morus_018279-R1	B-unique	Neither	0
Morus_018290-R1	Homeologs	Both	0.9803309473090741
Morus_018291-R1	Homeologs	Both	0.645520795403885
Morus_018316-R1	Homeologs	Neither	-0.03049370695372644
Morus_018317-R1	Homeologs	Both	-0.48055364073873535
Morus_018319-R1	Homeologs	Neither	0.2602294708423525
Morus_018330-R1	Homeologs	Both	-1.4219259046560273
Morus_018335-R1	A-unique	Neither	-0.36490100013350585
Morus_018344-R1	Homeologs	Neither	-1.5228078869494261
Morus_018348-R1	Homeologs	Bato-only	1.7683269665651324
Morus_018351-R2	Homeologs	Bato-only	-0.5702060563705252
Morus_018362-R1	Homeologs	Both	-0.006715600736238947
Morus_018363-R1	B-unique	Both	-1.413114415014434
Morus_018365-R1	B-unique	Bato-only	-1.8202183160807999
Morus_018369-R1	Homeologs	Neither	-1.4923575213835443
Morus_018373-R2	Homeologs	Neither	0.7502637784707459
Morus_018375-R1	A-unique	Neither	-1.1782786064277837
Morus_018382-R1	Homeologs	Neither	-0.10798189958321869
Morus_018395-R1	Homeologs	Neither	-1.1418979321344838
Morus_018402-R1	A-unique	Neither	0
Morus_018407-R1	Homeologs	Arto-only	0.8125683320024764
Morus_018420-R1	B-unique	Neither	-1.0368048757122041
Morus_018424-R1	Homeologs	Neither	0
Morus_018426-R1	Homeologs	Both	0.18835769249432188
Morus_018429-R1	B-unique	Both	0
Morus_018436-R1	A-unique	Bato-only	-0.9730478327657562
Morus_018446-R1	A-unique	Bato-only	-0.0071839099027664055
Morus_018451-R1	Homeologs	Arto-only	0.060449146751502675
Morus_018455-R1	Homeologs	Neither	0
Morus_018460-R1	Homeologs	Neither	-1.4184037849377462
Morus_018465-R1	Homeologs	Bato-only	-1.2715584923295364
Morus_018481-R1	Homeologs	Neither	-0.2677777911668231
Morus_018492-R1	Homeologs	Neither	1.2102498245648998
Morus_018502-R1	B-unique	Both	0.8018629278021291
Morus_018510-R1	Homeologs	Bato-only	-0.18534399665213352
Morus_018515-R1	Homeologs	Bato-only	-0.44043495239847585
Morus_018520-R1	Homeologs	Neither	0
Morus_018539-R1	B-unique	Neither	0.6704756513668864
Morus_018582-R1	Homeologs	Neither	-4.595289986537549
Morus_018603-R1	B-unique	Bato-only	-0.6702059338529671
Morus_018608-R1	A-unique	Neither	4.75789141706116
Morus_018620-R1	B-unique	Bato-only	0
Morus_018629-R1	Homeologs	Neither	1.965811211513647
Morus_018645-R1	Homeologs	Both	-1.5058519365268868
Morus_018659-R1	B-unique	Neither	-1.3512551927120124
Morus_018670-R1	A-unique	Neither	-0.8157136835091447
Morus_018674-R1	Homeologs	Both	3.482483836100042
Morus_018683-R1	Homeologs	Both	0
Morus_018685-R5	A-unique	Neither	0.7653585192039234
Morus_018689-R1	B-unique	Neither	0.6049751682845063
Morus_018692-R1	Homeologs	Arto-only	-0.2832070115851104
Morus_018709-R1	A-unique	Both	0
Morus_018710-R1	A-unique	Both	0.38692931184206036
Morus_018712-R1	Homeologs	Arto-only	1.7073673230580781
Morus_018717-R1	A-unique	Neither	0.8529349947652414
Morus_018720-R1	B-unique	Neither	-1.5120239056358258
Morus_018761-R1	Homeologs	Arto-only	0.8032103398637888
Morus_018765-R2	B-unique	Both	0.712127603230428
Morus_018782-R1	Homeologs	Neither	0.224915968297643
Morus_018786-R1	Homeologs	Neither	-0.7569290340512671
Morus_018797-R1	Homeologs	Arto-only	0.1437686031459604
Morus_018802-R1	Homeologs	Both	-0.0503607895883745
Morus_018829-R1	Homeologs	Bato-only	0
Morus_018833-R1	Homeologs	Bato-only	2.3329795594185256
Morus_018840-R1	A-unique	Both	-1.037940007537148
Morus_018849-R1	B-unique	Neither	-0.4781380024009086
Morus_018850-R1	Homeologs	Bato-only	0.021212600353341604
Morus_018852-R1	A-unique	Neither	-0.47681862425816113
Morus_018856-R1	Homeologs	Neither	0.8265786209036811
Morus_018868-R1	A-unique	Neither	-0.9040386626392447
Morus_018873-R1	A-unique	Bato-only	0.9518844475569472
Morus_018877-R1	Homeologs	Neither	-0.7733412593620853
Morus_018909-R1	A-unique	Both	0.4736493914889215
Morus_018923-R1	Homeologs	Bato-only	0.34992411765510045
Morus_018926-R1	Homeologs	Neither	-1.4916572564900588
Morus_018935-R1	Homeologs	Arto-only	3.3728041568096656
Morus_018952-R1	Homeologs	Bato-only	2.146697509535403
Morus_018955-R1	B-unique	Arto-only	0.12903331620944963
Morus_018959-R1	A-unique	Neither	0.7655388292677828
Morus_018977-R1	A-unique	Arto-only	-3.4188132894801297
Morus_018994-R1	Homeologs	Neither	3.6228803862405834
Morus_019013-R1	Homeologs	Neither	0
Morus_019015-R1	Homeologs	Both	1.9298350739996235
Morus_019017-R1	Homeologs	Neither	-2.7650254471532225
Morus_019029-R1	A-unique	Neither	-0.4901190616002082
Morus_019045-R1	Homeologs	Neither	0
Morus_019095-R1	A-unique	Arto-only	0
Morus_019099-R1	Homeologs	Both	-0.8624717913155537
Morus_019157-R1	A-unique	Neither	-1.6065893755786256
Morus_019170-R1	A-unique	Neither	0
Morus_019171-R1	Homeologs	Both	0.961639675103364
Morus_019172-R1	Homeologs	Both	-2.532071046726783
Morus_019214-R1	A-unique	Bato-only	-4.076092035050544
Morus_019215-R1	B-unique	Neither	-4.028539182364677
Morus_019218-R1	B-unique	Neither	-0.03719148658273719
Morus_019221-R1	Homeologs	Bato-only	-0.6389059388275304
Morus_019224-R1	A-unique	Neither	0
Morus_019231-R1	A-unique	Neither	1.8460605160961405
Morus_019253-R1	Homeologs	Bato-only	0.15336433773953514
Morus_019268-R2	B-unique	Both	-1.984575469216938
Morus_019276-R1	Homeologs	Bato-only	0.6275863386229805
Morus_019277-R1	Homeologs	Both	1.4184884189187024
Morus_019280-R1	B-unique	Neither	0
Morus_019283-R1	A-unique	Neither	-5.426973521739532
Morus_019292-R1	B-unique	Neither	-1.504542756211313
Morus_019293-R1	Homeologs	Bato-only	-0.6438105116522885
Morus_019301-R1	A-unique	Neither	0.5320100745690077
Morus_019302-R1	Homeologs	Bato-only	-0.5065946630499438
Morus_019306-R1	A-unique	Bato-only	-0.7537511967563258
Morus_019314-R1	Homeologs	Arto-only	1.6446285186045322
Morus_019318-R1	Homeologs	Bato-only	0.7397387230380226
Morus_019325-R1	A-unique	Neither	-0.19745887864127287
Morus_019328-R1	A-unique	Bato-only	1.099449308655861
Morus_019329-R1	Homeologs	Arto-only	-0.44296857289139346
Morus_019333-R1	Homeologs	Bato-only	5.043345406983549
Morus_019343-R1	Homeologs	Neither	-1.7832350664850263
Morus_019345-R1	Homeologs	Bato-only	0
Morus_019364-R1	Homeologs	Bato-only	-1.0791417701004353
Morus_019390-R1	B-unique	Neither	-2.5175840940485115
Morus_019404-R1	Homeologs	Bato-only	-1.7461957149580505
Morus_019415-R1	Homeologs	Both	0.062218367755336956
Morus_019422-R1	A-unique	Neither	-0.23410951623393272
Morus_019425-R1	Homeologs	Both	-0.07978561429987362
Morus_019427-R1	B-unique	Bato-only	1.7704754452397662
Morus_019435-R1	Homeologs	Neither	-3.100098474811623
Morus_019438-R1	Homeologs	Arto-only	2.0366354339635175
Morus_019457-R1	Homeologs	Bato-only	1.4031672125021326
Morus_019475-R1	A-unique	Neither	0
Morus_019495-R1	A-unique	Neither	0
Morus_019516-R1	A-unique	Both	0.7565631493166811
Morus_019546-R1	Homeologs	Arto-only	-0.00811402564334903
Morus_019548-R1	Homeologs	Bato-only	1.2129220167106725
Morus_019549-R1	Homeologs	Both	0.1096404928588468
Morus_019551-R1	Homeologs	Arto-only	-1.4897697484932524
Morus_019552-R1	Homeologs	Neither	-1.1882657056145434
Morus_019554-R1	A-unique	Neither	2.068454073042387
Morus_019555-R1	B-unique	Neither	-4.806858142603734
Morus_019562-R1	A-unique	Both	-1.2790750350285731
Morus_019565-R1	Homeologs	Both	-0.9093513723362991
Morus_019569-R1	Homeologs	Both	1.2469178006462875
Morus_019572-R1	Homeologs	Neither	0
Morus_019573-R1	Homeologs	Both	-1.0186769801625912
Morus_019575-R1	A-unique	Neither	1.4626641117710169
Morus_019580-R1	B-unique	Neither	3.847178594993151
Morus_019581-R1	B-unique	Neither	0.2593227066630187
Morus_019590-R1	B-unique	Both	-2.0055817209221765
Morus_019612-R1	B-unique	Neither	0.5353801867948563
Morus_019643-R1	Homeologs	Arto-only	0
Morus_019653-R1	B-unique	Neither	-1.171292912434339
Morus_019654-R1	A-unique	Bato-only	-2.5776124300487555
Morus_019655-R1	A-unique	Bato-only	-1.1280995761551038
Morus_019670-R1	A-unique	Both	0.07810614597994606
Morus_019684-R1	Homeologs	Bato-only	-0.05147513193865321
Morus_019687-R1	A-unique	Neither	-1.5575443770107253
Morus_019690-R2	A-unique	Arto-only	-0.5836639931257352
Morus_019691-R1	Homeologs	Both	0.8081749227698638
Morus_019694-R1	Homeologs	Bato-only	0.686875858304991
Morus_019726-R1	A-unique	Bato-only	0.7859785400454145
Morus_019739-R1	Homeologs	Bato-only	0.08694158914656541
Morus_019742-R1	Homeologs	Neither	-0.6236496080664173
Morus_019743-R1	A-unique	Bato-only	-1.489123611232114
Morus_019761-R1	A-unique	Bato-only	0
Morus_019762-R1	Homeologs	Bato-only	0.10416672108541704
Morus_019777-R1	Homeologs	Arto-only	1.0774012534400295
Morus_019779-R1	B-unique	Both	-2.33082540777394
Morus_019784-R2	A-unique	Arto-only	1.4099554822963243
Morus_019789-R1	B-unique	Both	-1.890317618384059
Morus_019795-R1	A-unique	Both	0.3764445822879394
Morus_019801-R1	Homeologs	Bato-only	0
Morus_019802-R1	A-unique	Arto-only	-3.17502550617135
Morus_019804-R1	Homeologs	Bato-only	-3.5366886507406035
Morus_019808-R1	Homeologs	Both	-0.15774189690815255
Morus_019810-R1	Homeologs	Both	0.21838506670235266
Morus_019814-R1	A-unique	Neither	2.0774507973637153
Morus_019826-R1	B-unique	Neither	0
Morus_019827-R1	A-unique	Both	0.07643824504424923
Morus_019829-R1	Homeologs	Bato-only	-2.2800611144518603
Morus_019830-R1	Homeologs	Both	-0.26524281570107155
Morus_019836-R1	A-unique	Bato-only	0.37955731698027895
Morus_019839-R1	B-unique	Both	0.005801541309635894
Morus_019841-R1	Homeologs	Both	-0.15270175962938648
Morus_019849-R2	Homeologs	Both	-0.9630400214198847
Morus_019860-R1	A-unique	Both	-0.17643009902629841
Morus_019862-R1	A-unique	Neither	-0.19011635343652525
Morus_019863-R1	B-unique	Bato-only	0
Morus_019869-R1	Homeologs	Neither	0
Morus_019871-R1	Homeologs	Neither	0
Morus_019873-R1	Homeologs	Both	1.2084986434323657
Morus_019874-R1	Homeologs	Both	-1.849600466470995
Morus_019893-R2	A-unique	Bato-only	-0.2542460995727716
Morus_019895-R1	Homeologs	Neither	1.4060910336157129
Morus_019904-R1	Homeologs	Both	2.6542476011135183
Morus_019919-R1	Homeologs	Neither	1.1195905332036786
Morus_019928-R1	Homeologs	Both	0.09353732751238734
Morus_019941-R1	B-unique	Bato-only	-1.1792171155930986
Morus_019944-R2	Homeologs	Both	1.1281729708007944
Morus_019947-R1	B-unique	Arto-only	-1.5938229490033051
Morus_019952-R1	A-unique	Neither	0.7102062606087476
Morus_019955-R1	B-unique	Arto-only	-2.26382380384889
Morus_019956-R1	B-unique	Arto-only	-2.100818002725357
Morus_019957-R1	A-unique	Both	0
Morus_019961-R1	Homeologs	Neither	-0.2787602313060711
Morus_019968-R1	B-unique	Bato-only	0
Morus_019969-R1	Homeologs	Bato-only	0.8799555430155281
Morus_019979-R7	Homeologs	Bato-only	-1.8634109911213868
Morus_019989-R1	Homeologs	Both	0.8112836155622478
Morus_019992-R1	A-unique	Both	0.14027661515412737
Morus_020005-R1	Homeologs	Neither	-1.847974488455431
Morus_020012-R1	A-unique	Neither	-0.612955435974204
Morus_020018-R1	Homeologs	Neither	0.4931981009036459
Morus_020027-R1	B-unique	Bato-only	0.22026398754288817
Morus_020035-R1	Homeologs	Bato-only	-0.20419031875742008
Morus_020038-R1	A-unique	Bato-only	-0.05873132113402971
Morus_020050-R1	A-unique	Neither	-0.8020835764777139
Morus_020051-R1	Homeologs	Both	-0.9503861492659749
Morus_020074-R1	Homeologs	Neither	-3.379107492626905
Morus_020075-R1	Homeologs	Neither	-1.2883271479380958
Morus_020077-R1	B-unique	Neither	-2.227066223266575
Morus_020089-R1	Homeologs	Neither	-0.1019014574838304
Morus_020096-R1	Homeologs	Arto-only	-0.6799777929986708
Morus_020099-R1	Homeologs	Bato-only	-1.1069742612564126
Morus_020102-R1	Homeologs	Neither	-1.3339897851818998
Morus_020111-R1	Homeologs	Neither	0
Morus_020117-R1	Homeologs	Both	-0.6674396432075186
Morus_020126-R1	A-unique	Neither	-1.88589217588278
Morus_020132-R1	B-unique	Neither	0.6104475765153097
Morus_020137-R1	Homeologs	Both	-0.015248497329452826
Morus_020140-R1	Homeologs	Both	0
Morus_020143-R1	B-unique	Both	-0.5475007374797144
Morus_020145-R1	A-unique	Bato-only	-1.3102083979225694
Morus_020148-R1	Homeologs	Neither	0.39113260496645974
Morus_020149-R1	Homeologs	Bato-only	0.9814736295657985
Morus_020160-R1	Homeologs	Bato-only	0.8451930757067018
Morus_020173-R1	B-unique	Both	-0.2398206160339661
Morus_020179-R1	Homeologs	Neither	0.41285495902935543
Morus_020193-R1	Homeologs	Bato-only	0.40043732141588867
Morus_020197-R1	Homeologs	Arto-only	2.919208342570826
Morus_020209-R1	Homeologs	Both	-1.5715961174790227
Morus_020217-R1	A-unique	Bato-only	0
Morus_020235-R1	Homeologs	Neither	2.014154350508723
Morus_020248-R1	Homeologs	Neither	0.8908420499108392
Morus_020281-R1	Homeologs	Arto-only	0.9414976433472375
Morus_020379-R1	Homeologs	Both	0
Morus_020390-R1	A-unique	Neither	0
Morus_020404-R1	B-unique	Neither	-0.5744169546867518
Morus_020409-R1	A-unique	Arto-only	-0.5556235163009138
Morus_020420-R1	Homeologs	Neither	0.9550288778340874
Morus_020421-R1	Homeologs	Neither	-1.1047337012967462
Morus_020426-R1	Homeologs	Neither	2.01406376143634
Morus_020432-R1	A-unique	Neither	-1.4346008264907317
Morus_020437-R1	B-unique	Bato-only	1.4326288509644853
Morus_020438-R1	A-unique	Bato-only	-0.8311784977302773
Morus_020444-R1	Homeologs	Neither	2.0528448985745693
Morus_020449-R1	Homeologs	Bato-only	0
Morus_020450-R1	B-unique	Bato-only	0.6173138049289083
Morus_020456-R1	A-unique	Both	-1.3276185477224258
Morus_020467-R1	A-unique	Neither	0.7601912594305328
Morus_020476-R1	Homeologs	Arto-only	0.4151819918448948
Morus_020481-R1	Homeologs	Both	0.355904750382256
Morus_020485-R1	Homeologs	Neither	2.072908308417414
Morus_020491-R1	Homeologs	Bato-only	-1.0070331917687205
Morus_020508-R1	Homeologs	Bato-only	-1.567055119513432
Morus_020514-R1	Homeologs	Both	3.235259649677431
Morus_020524-R1	B-unique	Neither	-0.7794387025576068
Morus_020529-R1	B-unique	Bato-only	-0.24754698007757742
Morus_020535-R1	Homeologs	Neither	2.3789662002008916
Morus_020536-R1	Homeologs	Neither	-1.002656314959073
Morus_020550-R1	B-unique	Bato-only	0
Morus_020561-R1	A-unique	Neither	2.5128870755389583
Morus_020562-R1	Homeologs	Bato-only	2.082950753628254
Morus_020567-R1	Homeologs	Both	0
Morus_020568-R1	Homeologs	Neither	0.9593957525332535
Morus_020574-R1	Homeologs	Both	0.26273271262689946
Morus_020587-R1	B-unique	Arto-only	-3.4312631523519226
Morus_020591-R1	Homeologs	Neither	-0.2179462324148342
Morus_020596-R1	Homeologs	Bato-only	-0.6821063470805512
Morus_020606-R1	A-unique	Neither	0
Morus_020612-R1	B-unique	Bato-only	-3.8419529352544446
Morus_020615-R1	Homeologs	Bato-only	0.325630736403148
Morus_020618-R1	Homeologs	Neither	2.924603525534746
Morus_020620-R1	Homeologs	Neither	0.5249764342248238
Morus_020636-R1	A-unique	Neither	0.8468159873730168
Morus_020639-R1	A-unique	Neither	0
Morus_020644-R1	Homeologs	Bato-only	-1.7900527573228167
Morus_020653-R1	A-unique	Both	-0.4672784048827828
Morus_020655-R1	B-unique	Neither	-1.2441002551678304
