Morus	tissue	TPM_bato
Morus_unassigned_transcript_3078	YL	1.373862
Morus_unassigned_transcript_3081	ML	0
Morus_unassigned_transcript_3081	YL	0
Morus_unassigned_transcript_3083	ML	78.84399
Morus_unassigned_transcript_3083	YL	129.889915
Morus_unassigned_transcript_3088	ML	77.072784
Morus_unassigned_transcript_3088	YL	35.678076
Morus_unassigned_transcript_3089	ML	0
Morus_unassigned_transcript_3089	YL	0
Morus_unassigned_transcript_3092	ML	10.884644
Morus_unassigned_transcript_3092	YL	41.494807
Morus_unassigned_transcript_3117	ML	73.170301
Morus_unassigned_transcript_3117	YL	87.206165
Morus_unassigned_transcript_3118	ML	0.489393
Morus_unassigned_transcript_3118	YL	0
Morus_unassigned_transcript_3122	ML	0
Morus_unassigned_transcript_3122	YL	0
Morus_unassigned_transcript_3126	ML	0
Morus_unassigned_transcript_3126	YL	3.942674
Morus_unassigned_transcript_313	ML	46.442299
Morus_unassigned_transcript_313	YL	20.727675
Morus_unassigned_transcript_3136	ML	1.747575
Morus_unassigned_transcript_3136	YL	1.99865
Morus_unassigned_transcript_317	ML	0
Morus_unassigned_transcript_317	YL	0
Morus_unassigned_transcript_3205	ML	0
Morus_unassigned_transcript_3205	YL	0
Morus_unassigned_transcript_3210	ML	0
Morus_unassigned_transcript_3210	YL	0
Morus_unassigned_transcript_3212	ML	0
Morus_unassigned_transcript_3212	YL	0
Morus_unassigned_transcript_3219	ML	0
Morus_unassigned_transcript_3219	YL	0
Morus_unassigned_transcript_3220	ML	0
Morus_unassigned_transcript_3220	YL	0
Morus_unassigned_transcript_3221	ML	0
Morus_unassigned_transcript_3221	YL	0
Morus_unassigned_transcript_3228	ML	14.542387
Morus_unassigned_transcript_3228	YL	23.28437
Morus_unassigned_transcript_3229	ML	0
Morus_unassigned_transcript_3229	YL	0
Morus_unassigned_transcript_3231	ML	0
Morus_unassigned_transcript_3231	YL	0
Morus_unassigned_transcript_3236	ML	0
Morus_unassigned_transcript_3236	YL	0
Morus_unassigned_transcript_3237	ML	36.050599
Morus_unassigned_transcript_3237	YL	23.559995
Morus_unassigned_transcript_3241	ML	0
Morus_unassigned_transcript_3241	YL	0
Morus_unassigned_transcript_3242	ML	0
Morus_unassigned_transcript_3242	YL	0
Morus_unassigned_transcript_3253	ML	0
Morus_unassigned_transcript_3253	YL	1.584969
Morus_unassigned_transcript_3254	ML	13.520794
Morus_unassigned_transcript_3254	YL	16.869084
Morus_unassigned_transcript_3257	ML	0
Morus_unassigned_transcript_3257	YL	0
Morus_unassigned_transcript_3264	ML	0
Morus_unassigned_transcript_3264	YL	0
Morus_unassigned_transcript_328	ML	0
Morus_unassigned_transcript_328	YL	0
Morus_unassigned_transcript_3281	ML	0
Morus_unassigned_transcript_3281	YL	0
Morus_unassigned_transcript_3293	ML	16.399808
Morus_unassigned_transcript_3293	YL	21.881965
Morus_unassigned_transcript_3298	ML	0
Morus_unassigned_transcript_3298	YL	0
Morus_unassigned_transcript_3299	ML	0
Morus_unassigned_transcript_3299	YL	0
Morus_unassigned_transcript_3301	ML	0
Morus_unassigned_transcript_3301	YL	0
Morus_unassigned_transcript_3307	ML	3.35043
Morus_unassigned_transcript_3307	YL	2.554524
Morus_unassigned_transcript_3324	ML	0
Morus_unassigned_transcript_3324	YL	8.267486
Morus_unassigned_transcript_3330	ML	0
Morus_unassigned_transcript_3330	YL	0
Morus_unassigned_transcript_3331	ML	3.405638
Morus_unassigned_transcript_3331	YL	8.763585
Morus_unassigned_transcript_3334	ML	10.926242
Morus_unassigned_transcript_3334	YL	12.496016
Morus_unassigned_transcript_3342	ML	0
Morus_unassigned_transcript_3342	YL	0
Morus_unassigned_transcript_3346	ML	1.628151
Morus_unassigned_transcript_3346	YL	16.758609
Morus_unassigned_transcript_3354	ML	0
Morus_unassigned_transcript_3354	YL	0
Morus_unassigned_transcript_3359	ML	3.366209
Morus_unassigned_transcript_3359	YL	11.549496
Morus_unassigned_transcript_3375	ML	0
Morus_unassigned_transcript_3375	YL	0
Morus_unassigned_transcript_3399	ML	108.570883
Morus_unassigned_transcript_3399	YL	55.039569
Morus_unassigned_transcript_3401	ML	0
Morus_unassigned_transcript_3401	YL	2.768663
Morus_unassigned_transcript_3414	ML	0
Morus_unassigned_transcript_3414	YL	24.008953
Morus_unassigned_transcript_344	ML	0
Morus_unassigned_transcript_344	YL	1.519419
Morus_unassigned_transcript_3443	ML	0
Morus_unassigned_transcript_3443	YL	0
Morus_unassigned_transcript_346	ML	0
Morus_unassigned_transcript_346	YL	0
Morus_unassigned_transcript_3469	ML	0
Morus_unassigned_transcript_3469	YL	0
Morus_unassigned_transcript_347	ML	0
Morus_unassigned_transcript_347	YL	0
Morus_unassigned_transcript_348	ML	9.090726
Morus_unassigned_transcript_348	YL	12.995989
Morus_unassigned_transcript_3509	ML	0.936774
Morus_unassigned_transcript_3509	YL	0
Morus_unassigned_transcript_3510	ML	0
Morus_unassigned_transcript_3510	YL	0
Morus_unassigned_transcript_3511	ML	0
Morus_unassigned_transcript_3511	YL	0.759357
Morus_unassigned_transcript_3516	ML	0
Morus_unassigned_transcript_3516	YL	0
Morus_unassigned_transcript_3519	ML	4.576894
Morus_unassigned_transcript_3519	YL	27.917104
Morus_unassigned_transcript_3520	ML	11.038382
Morus_unassigned_transcript_3520	YL	0.925762
Morus_unassigned_transcript_3524	ML	0
Morus_unassigned_transcript_3524	YL	0
Morus_unassigned_transcript_3526	ML	0
Morus_unassigned_transcript_3526	YL	0
Morus_unassigned_transcript_3527	ML	0
Morus_unassigned_transcript_3527	YL	0
Morus_unassigned_transcript_3532	ML	0
Morus_unassigned_transcript_3532	YL	0
Morus_unassigned_transcript_3537	ML	0
Morus_unassigned_transcript_3537	YL	0
Morus_unassigned_transcript_3538	ML	0.532607
Morus_unassigned_transcript_3538	YL	0
Morus_unassigned_transcript_3544	ML	13.150019
Morus_unassigned_transcript_3544	YL	15.039283
Morus_unassigned_transcript_3547	ML	146.431217
Morus_unassigned_transcript_3547	YL	286.852841
Morus_unassigned_transcript_3551	ML	33.261762
Morus_unassigned_transcript_3551	YL	15.216193
Morus_unassigned_transcript_3553	ML	1.052663
Morus_unassigned_transcript_3553	YL	28.893585
Morus_unassigned_transcript_3556	ML	0
Morus_unassigned_transcript_3556	YL	0
Morus_unassigned_transcript_3558	ML	0
Morus_unassigned_transcript_3558	YL	2.245735
Morus_unassigned_transcript_3562	ML	0
Morus_unassigned_transcript_3562	YL	0
Morus_unassigned_transcript_3567	ML	0
Morus_unassigned_transcript_3567	YL	0
Morus_unassigned_transcript_3571	ML	20.213753
Morus_unassigned_transcript_3571	YL	8.322431
Morus_unassigned_transcript_3573	ML	0
Morus_unassigned_transcript_3573	YL	0
Morus_unassigned_transcript_3583	ML	8.365862
Morus_unassigned_transcript_3583	YL	19.135571
Morus_unassigned_transcript_3591	ML	0
Morus_unassigned_transcript_3591	YL	0
Morus_unassigned_transcript_36	ML	0
Morus_unassigned_transcript_36	YL	0
Morus_unassigned_transcript_3609	ML	0
Morus_unassigned_transcript_3609	YL	0
Morus_unassigned_transcript_3617	ML	0
Morus_unassigned_transcript_3617	YL	0
Morus_unassigned_transcript_3624	ML	1.687741
Morus_unassigned_transcript_3624	YL	3.860438
Morus_unassigned_transcript_3628	ML	0
Morus_unassigned_transcript_3628	YL	7.115976
Morus_unassigned_transcript_3630	ML	0
Morus_unassigned_transcript_3630	YL	0
Morus_unassigned_transcript_3633	ML	0
Morus_unassigned_transcript_3633	YL	0
Morus_unassigned_transcript_3634	ML	0
Morus_unassigned_transcript_3634	YL	0
Morus_unassigned_transcript_3635	ML	0
Morus_unassigned_transcript_3635	YL	0
Morus_unassigned_transcript_3642	ML	0
Morus_unassigned_transcript_3642	YL	0
Morus_unassigned_transcript_3658	ML	0
Morus_unassigned_transcript_3658	YL	0
Morus_unassigned_transcript_3660	ML	0
Morus_unassigned_transcript_3660	YL	0
Morus_unassigned_transcript_3661	ML	52.280357
Morus_unassigned_transcript_3661	YL	349.824774
Morus_unassigned_transcript_3668	ML	15.976951
Morus_unassigned_transcript_3668	YL	16.348954
Morus_unassigned_transcript_3669	ML	44.672394
Morus_unassigned_transcript_3669	YL	43.465036
Morus_unassigned_transcript_3671	ML	9.632861
Morus_unassigned_transcript_3671	YL	5.508408
Morus_unassigned_transcript_3672	ML	0
Morus_unassigned_transcript_3672	YL	148.137143
Morus_unassigned_transcript_3673	ML	30.594821
Morus_unassigned_transcript_3673	YL	761.342423
Morus_unassigned_transcript_3675	ML	0
Morus_unassigned_transcript_3675	YL	0
Morus_unassigned_transcript_3681	ML	0
Morus_unassigned_transcript_3681	YL	0
Morus_unassigned_transcript_3683	ML	0
Morus_unassigned_transcript_3683	YL	3.102268
Morus_unassigned_transcript_3685	ML	0
Morus_unassigned_transcript_3685	YL	0
Morus_unassigned_transcript_369	ML	51.339384
Morus_unassigned_transcript_369	YL	20.876557
Morus_unassigned_transcript_3695	ML	0
Morus_unassigned_transcript_3695	YL	0
Morus_unassigned_transcript_3700	ML	9.748718
Morus_unassigned_transcript_3700	YL	9.122169
Morus_unassigned_transcript_3703	ML	0
Morus_unassigned_transcript_3703	YL	0
Morus_unassigned_transcript_3715	ML	14.02469
Morus_unassigned_transcript_3715	YL	9.165496
Morus_unassigned_transcript_3719	ML	0
Morus_unassigned_transcript_3719	YL	7.627817
Morus_unassigned_transcript_3721	ML	0
Morus_unassigned_transcript_3721	YL	0
Morus_unassigned_transcript_3722	ML	4.793015
Morus_unassigned_transcript_3722	YL	5.481627
Morus_unassigned_transcript_3745	ML	37.618859
Morus_unassigned_transcript_3745	YL	84.046029
Morus_unassigned_transcript_3746	ML	1149.196443
Morus_unassigned_transcript_3746	YL	94.448797
Morus_unassigned_transcript_375	ML	11.018587
Morus_unassigned_transcript_375	YL	5.305948
Morus_unassigned_transcript_3756	ML	201.275117
Morus_unassigned_transcript_3756	YL	143.060704
Morus_unassigned_transcript_3759	ML	0
Morus_unassigned_transcript_3759	YL	0
Morus_unassigned_transcript_3760	ML	1.111599
Morus_unassigned_transcript_3760	YL	15.255633
Morus_unassigned_transcript_3766	ML	0
Morus_unassigned_transcript_3766	YL	0
Morus_unassigned_transcript_3785	ML	0
Morus_unassigned_transcript_3785	YL	0
Morus_unassigned_transcript_3789	ML	2.814009
Morus_unassigned_transcript_3789	YL	6.436596
Morus_unassigned_transcript_379	ML	637.952072
Morus_unassigned_transcript_379	YL	925.700079
Morus_unassigned_transcript_3790	ML	0
Morus_unassigned_transcript_3790	YL	154.971993
Morus_unassigned_transcript_3791	ML	12.752866
Morus_unassigned_transcript_3791	YL	13.673505
Morus_unassigned_transcript_3800	ML	0
Morus_unassigned_transcript_3800	YL	0
Morus_unassigned_transcript_381	ML	14.942683
Morus_unassigned_transcript_381	YL	35.603122
Morus_unassigned_transcript_3819	ML	0
Morus_unassigned_transcript_3819	YL	0
Morus_unassigned_transcript_3840	ML	0
Morus_unassigned_transcript_3840	YL	4.752603
Morus_unassigned_transcript_3844	ML	0
Morus_unassigned_transcript_3844	YL	4.545585
Morus_unassigned_transcript_3845	ML	0
Morus_unassigned_transcript_3845	YL	0
Morus_unassigned_transcript_3849	ML	1.84931
Morus_unassigned_transcript_3849	YL	0
Morus_unassigned_transcript_3866	ML	0
Morus_unassigned_transcript_3866	YL	0
Morus_unassigned_transcript_3881	ML	0
Morus_unassigned_transcript_3881	YL	0
Morus_unassigned_transcript_3888	ML	8.263102
Morus_unassigned_transcript_3888	YL	48.601349
Morus_unassigned_transcript_389	ML	0
Morus_unassigned_transcript_389	YL	0
Morus_unassigned_transcript_3893	ML	0
Morus_unassigned_transcript_3893	YL	0
Morus_unassigned_transcript_3898	ML	0
Morus_unassigned_transcript_3898	YL	0
Morus_unassigned_transcript_391	ML	0
Morus_unassigned_transcript_391	YL	0
Morus_unassigned_transcript_3911	ML	0
Morus_unassigned_transcript_3911	YL	0
Morus_unassigned_transcript_3914	ML	163.162796
Morus_unassigned_transcript_3914	YL	863.195866
Morus_unassigned_transcript_3915	ML	1465.254543
Morus_unassigned_transcript_3915	YL	1617.01371
Morus_unassigned_transcript_3917	ML	179.016251
Morus_unassigned_transcript_3917	YL	165.88061
Morus_unassigned_transcript_392	ML	0
Morus_unassigned_transcript_392	YL	0
Morus_unassigned_transcript_3929	ML	1.219724
Morus_unassigned_transcript_3929	YL	1.394962
Morus_unassigned_transcript_3930	ML	0
Morus_unassigned_transcript_3930	YL	0
Morus_unassigned_transcript_3932	ML	0
Morus_unassigned_transcript_3932	YL	0
Morus_unassigned_transcript_3933	ML	0
Morus_unassigned_transcript_3933	YL	39.237489
Morus_unassigned_transcript_3935	ML	0
Morus_unassigned_transcript_3935	YL	0
Morus_unassigned_transcript_3939	ML	0
Morus_unassigned_transcript_3939	YL	0
Morus_unassigned_transcript_3940	ML	0
Morus_unassigned_transcript_3940	YL	0
Morus_unassigned_transcript_3943	ML	11.119835
Morus_unassigned_transcript_3943	YL	15.543517
Morus_unassigned_transcript_3944	ML	16.020445
Morus_unassigned_transcript_3944	YL	33.825422
Morus_unassigned_transcript_3945	ML	9.858735
Morus_unassigned_transcript_3945	YL	80.335376
Morus_unassigned_transcript_3946	ML	0
Morus_unassigned_transcript_3946	YL	1.398542
Morus_unassigned_transcript_395	ML	5.468694
Morus_unassigned_transcript_395	YL	3786.402685
Morus_unassigned_transcript_3952	ML	65.932807
Morus_unassigned_transcript_3952	YL	135.462759
Morus_unassigned_transcript_3954	ML	26.92967
Morus_unassigned_transcript_3954	YL	56.464205
Morus_unassigned_transcript_3955	ML	702.653533
Morus_unassigned_transcript_3955	YL	289.40285
Morus_unassigned_transcript_3959	ML	161.911567
Morus_unassigned_transcript_3959	YL	13.079163
Morus_unassigned_transcript_3965	ML	5.021721
Morus_unassigned_transcript_3965	YL	5.743192
Morus_unassigned_transcript_3968	ML	0
Morus_unassigned_transcript_3968	YL	0
Morus_unassigned_transcript_3970	ML	0.652152
Morus_unassigned_transcript_3970	YL	7.458464
Morus_unassigned_transcript_3987	ML	0
Morus_unassigned_transcript_3987	YL	0
Morus_unassigned_transcript_3989	ML	0
Morus_unassigned_transcript_3989	YL	0
Morus_unassigned_transcript_3996	ML	16.069508
Morus_unassigned_transcript_3996	YL	0.765759
Morus_unassigned_transcript_4008	ML	14.080605
Morus_unassigned_transcript_4008	YL	19.937748
Morus_unassigned_transcript_4013	ML	0.650372
Morus_unassigned_transcript_4013	YL	2.975242
Morus_unassigned_transcript_4014	ML	0.631412
Morus_unassigned_transcript_4014	YL	12.998285
Morus_unassigned_transcript_4019	ML	0
Morus_unassigned_transcript_4019	YL	0
Morus_unassigned_transcript_4022	ML	14.382433
Morus_unassigned_transcript_4022	YL	63.188716
Morus_unassigned_transcript_4027	ML	0
Morus_unassigned_transcript_4027	YL	0
Morus_unassigned_transcript_4029	ML	0
Morus_unassigned_transcript_4029	YL	0
Morus_unassigned_transcript_4031	ML	2642.217105
Morus_unassigned_transcript_4031	YL	0
Morus_unassigned_transcript_4032	ML	0
Morus_unassigned_transcript_4032	YL	1.377334
Morus_unassigned_transcript_4063	ML	366.753037
Morus_unassigned_transcript_4063	YL	18.761095
Morus_unassigned_transcript_4075	ML	0
Morus_unassigned_transcript_4075	YL	0
Morus_unassigned_transcript_4077	ML	1.245224
Morus_unassigned_transcript_4077	YL	35.603122
Morus_unassigned_transcript_4078	ML	0
Morus_unassigned_transcript_4078	YL	0
Morus_unassigned_transcript_4090	ML	0
Morus_unassigned_transcript_4090	YL	4.734253
Morus_unassigned_transcript_4092	ML	49.454557
Morus_unassigned_transcript_4092	YL	21.343282
Morus_unassigned_transcript_4101	ML	0
Morus_unassigned_transcript_4101	YL	0
Morus_unassigned_transcript_4109	ML	0
Morus_unassigned_transcript_4109	YL	0
Morus_unassigned_transcript_4112	ML	56.251296
Morus_unassigned_transcript_4112	YL	82.513967
Morus_unassigned_transcript_4126	ML	0
Morus_unassigned_transcript_4126	YL	0
Morus_unassigned_transcript_4127	ML	0
Morus_unassigned_transcript_4127	YL	0
Morus_unassigned_transcript_4131	ML	1.339753
Morus_unassigned_transcript_4131	YL	381.526663
Morus_unassigned_transcript_416	ML	0
Morus_unassigned_transcript_416	YL	0
Morus_unassigned_transcript_4160	ML	1633.557695
Morus_unassigned_transcript_4160	YL	98.402989
Morus_unassigned_transcript_4161	ML	0
Morus_unassigned_transcript_4161	YL	0
Morus_unassigned_transcript_4162	ML	4.121624
Morus_unassigned_transcript_4162	YL	6.285037
Morus_unassigned_transcript_4166	ML	2.065775
Morus_unassigned_transcript_4166	YL	4.725131
Morus_unassigned_transcript_4178	ML	0
Morus_unassigned_transcript_4178	YL	0
Morus_unassigned_transcript_4181	ML	0
Morus_unassigned_transcript_4181	YL	0
Morus_unassigned_transcript_4183	ML	0
Morus_unassigned_transcript_4183	YL	0
Morus_unassigned_transcript_4193	ML	27.678568
Morus_unassigned_transcript_4193	YL	65.172367
Morus_unassigned_transcript_4194	ML	0
Morus_unassigned_transcript_4194	YL	0
Morus_unassigned_transcript_4196	ML	49.977551
Morus_unassigned_transcript_4196	YL	86.190378
Morus_unassigned_transcript_4202	ML	0
Morus_unassigned_transcript_4202	YL	0
Morus_unassigned_transcript_4205	ML	0
Morus_unassigned_transcript_4205	YL	0
Morus_unassigned_transcript_421	ML	50.14123
Morus_unassigned_transcript_421	YL	22.488245
Morus_unassigned_transcript_4252	ML	0
Morus_unassigned_transcript_4252	YL	0
Morus_unassigned_transcript_4255	ML	0
Morus_unassigned_transcript_4255	YL	0
Morus_unassigned_transcript_4256	ML	0
Morus_unassigned_transcript_4256	YL	6.817746
Morus_unassigned_transcript_4264	ML	184.11872
Morus_unassigned_transcript_4264	YL	149.019526
Morus_unassigned_transcript_4281	ML	1.752933
Morus_unassigned_transcript_4281	YL	28.066873
Morus_unassigned_transcript_4285	ML	0
Morus_unassigned_transcript_4285	YL	127.601591
Morus_unassigned_transcript_4286	ML	0
Morus_unassigned_transcript_4286	YL	0
Morus_unassigned_transcript_4288	ML	0
Morus_unassigned_transcript_4288	YL	1.519419
Morus_unassigned_transcript_4292	ML	0
Morus_unassigned_transcript_4292	YL	0
Morus_unassigned_transcript_4297	ML	0
Morus_unassigned_transcript_4297	YL	0
Morus_unassigned_transcript_4298	ML	0
Morus_unassigned_transcript_4298	YL	0
Morus_unassigned_transcript_4299	ML	0
Morus_unassigned_transcript_4299	YL	0
Morus_unassigned_transcript_4309	ML	1.343531
Morus_unassigned_transcript_4309	YL	3.073112
Morus_unassigned_transcript_431	ML	101.357031
Morus_unassigned_transcript_431	YL	72.722771
Morus_unassigned_transcript_4310	ML	0
Morus_unassigned_transcript_4310	YL	1.536556
Morus_unassigned_transcript_4311	ML	1.339753
Morus_unassigned_transcript_4311	YL	32.176948
Morus_unassigned_transcript_4319	ML	0
Morus_unassigned_transcript_4319	YL	0
Morus_unassigned_transcript_432	ML	1.97857
Morus_unassigned_transcript_432	YL	3.394246
Morus_unassigned_transcript_4320	ML	0
Morus_unassigned_transcript_4320	YL	0
Morus_unassigned_transcript_4322	ML	2.362837
Morus_unassigned_transcript_4322	YL	16.599882
Morus_unassigned_transcript_4330	ML	1.842161
Morus_unassigned_transcript_4330	YL	2.106824
Morus_unassigned_transcript_4334	ML	0.698006
Morus_unassigned_transcript_4334	YL	0
Morus_unassigned_transcript_4339	ML	0
Morus_unassigned_transcript_4339	YL	0
Morus_unassigned_transcript_4340	ML	0
Morus_unassigned_transcript_4340	YL	0
Morus_unassigned_transcript_4343	ML	95.055487
Morus_unassigned_transcript_4343	YL	49.721045
Morus_unassigned_transcript_4344	ML	0
Morus_unassigned_transcript_4344	YL	0
Morus_unassigned_transcript_4354	ML	0.711556
Morus_unassigned_transcript_4354	YL	0.813786
Morus_unassigned_transcript_4372	ML	0
Morus_unassigned_transcript_4372	YL	0
Morus_unassigned_transcript_4374	ML	0
Morus_unassigned_transcript_4374	YL	0
Morus_unassigned_transcript_4382	ML	0.582051
Morus_unassigned_transcript_4382	YL	0
Morus_unassigned_transcript_4383	ML	0
Morus_unassigned_transcript_4383	YL	0
Morus_unassigned_transcript_4389	ML	0
Morus_unassigned_transcript_4389	YL	0
Morus_unassigned_transcript_4391	ML	1.076443
Morus_unassigned_transcript_4391	YL	2.462192
Morus_unassigned_transcript_4392	ML	0
Morus_unassigned_transcript_4392	YL	0
Morus_unassigned_transcript_4395	ML	0
Morus_unassigned_transcript_4395	YL	0
Morus_unassigned_transcript_4398	ML	0
