Morus	tissue	A	B	total_AB	log2_BA
Morus_007249-R1	YL	2.840294	2.851762	5.692056	0.004301798891548786
Morus_007251-R1	FF	217.831509	0	217.831509	-7.773676672901553
Morus_007251-R1	FR	220.564997	0	220.564997	-7.791586171147325
Morus_007251-R1	MF	257.191496	0	257.191496	-8.012297673453636
Morus_007251-R1	ML	75.936786	0	75.936786	-6.265601657837323
Morus_007251-R1	SD	220.189674	0	220.189674	-7.7891402262663405
Morus_007251-R1	YL	203.549119	0	203.549119	-7.676303513277545
Morus_007252-R1	FF	0	0	0	0
Morus_007252-R1	FR	0	0	0	0
Morus_007252-R1	MF	0	0	0	0
Morus_007252-R1	ML	0	0	0	0
Morus_007252-R1	SD	0	0	0	0
Morus_007252-R1	YL	0	0	0	0
Morus_007253-R1	FF	18.857092	0	18.857092	-4.311582455701211
Morus_007253-R1	FR	3.422844	0	3.422844	-2.144974357227425
Morus_007253-R1	MF	2.311529	0	2.311529	-1.72749749237667
Morus_007253-R1	ML	0	0	0	0
Morus_007253-R1	SD	1.902576	0	1.902576	-1.5373338425904608
Morus_007253-R1	YL	24.927754	0	24.927754	-4.696425332570914
Morus_007254-R1	FF	24.090028	0	24.090028	-4.649042175655915
Morus_007254-R1	FR	44.941642	0	44.941642	-5.52173051588102
Morus_007254-R1	MF	11.483848	0	11.483848	-3.64199079149445
Morus_007254-R1	ML	20.970235	0	20.970235	-4.457478396215297
Morus_007254-R1	SD	31.057036	0	31.057036	-5.002569134672342
Morus_007254-R1	YL	20.81394	0	20.81394	-4.447178465741442
Morus_007255-R1	FF	40.843573	30.454204	71.297777	-0.4117531949281426
Morus_007255-R1	FR	34.42084	23.275341	57.696180999999996	-0.5451068642170693
Morus_007255-R1	MF	30.397596	11.788798	42.186394	-1.2957734275791457
Morus_007255-R1	ML	7.618736	13.155445	20.774181	0.7158088952057224
Morus_007255-R1	SD	55.926375	51.750077	107.676452	-0.10992403390453981
Morus_007255-R1	YL	28.357322	21.188591	49.545913	-0.4039023125914615
Morus_007256-R1	FF	0	14.545462	14.545462	3.958421588067109
Morus_007256-R1	FR	0	4.400365	4.400365	2.433056919478726
Morus_007256-R1	MF	0	1.981115	1.981115	1.5758520300521868
Morus_007256-R1	ML	0	65.117539	65.117539	6.046961121112085
Morus_007256-R1	SD	0	24.459278	24.459278	4.6701196012990955
Morus_007256-R1	YL	0	33.931907	33.931907	5.126473499267561
Morus_007257-R1	FF	0	0	0	0
Morus_007257-R1	FR	0	0	0	0
Morus_007257-R1	MF	0	0	0	0
Morus_007257-R1	ML	0	0	0	0
Morus_007257-R1	SD	0	0	0	0
Morus_007257-R1	YL	0	2.333545	2.333545	1.7370572023927722
Morus_007258-R1	FF	0	22.044436	22.044436	4.526346553819891
Morus_007258-R1	FR	0	5.716278	5.716278	2.747661947505546
Morus_007258-R1	MF	0	12.546106	12.546106	3.7598062850736214
Morus_007258-R1	ML	0	1.762306	1.762306	1.4658731458919594
Morus_007258-R1	SD	0	31.77374	31.77374	5.034468411392545
Morus_007258-R1	YL	0	20.815143	20.815143	4.447258025613678
Morus_007259-R1	FF	0	3.061629	3.061629	2.0220584660485064
Morus_007259-R1	FR	0	2.778657	2.778657	1.917873566796446
Morus_007259-R1	MF	0	0	0	0
Morus_007259-R1	ML	0	0	0	0
Morus_007259-R1	SD	0	0	0	0
Morus_007259-R1	YL	0	0	0	0
Morus_007260-R1	FF	127.793893	39.7581	167.55199299999998	-1.6599054822384849
Morus_007260-R1	FR	86.342538	48.970395	135.31293300000002	-0.8056108314064973
Morus_007260-R1	MF	88.769216	33.070884	121.8401	-1.3976814153685528
Morus_007260-R1	ML	88.9951	39.200223	128.195323	-1.1626429481822036
Morus_007260-R1	SD	123.206444	57.305323	180.51176700000002	-1.0910405187104857
Morus_007260-R1	YL	117.039636	60.728113	177.767749	-0.9352717824120463
Morus_007261-R1	FF	0	0	0	0
Morus_007261-R1	FR	0	0	0	0
Morus_007261-R1	MF	0	0	0	0
Morus_007261-R1	ML	0	0	0	0
Morus_007261-R1	SD	0	0	0	0
Morus_007261-R1	YL	0	0	0	0
Morus_007263-R1	FF	0	0	0	0
Morus_007263-R1	FR	0	0	0	0
Morus_007263-R1	MF	0	0	0	0
Morus_007263-R1	ML	3.573136	3.592075	7.165210999999999	0.005962381066760694
Morus_007263-R1	SD	0	0	0	0
Morus_007263-R1	YL	0	0	0	0
Morus_007264-R1	FF	656.176116	0	656.176116	-9.360136238604257
Morus_007264-R1	FR	442.237855	0	442.237855	-8.791937290675744
Morus_007264-R1	MF	538.676271	0	538.676271	-9.075950444690937
Morus_007264-R1	ML	414.875755	0	414.875755	-8.700008770020268
Morus_007264-R1	SD	701.255421	0	701.255421	-9.455852045929005
Morus_007264-R1	YL	397.504006	0	397.504006	-8.638450416894573
Morus_007267-R1	FF	80.949059	0	80.949059	-6.356655478210537
Morus_007267-R1	FR	28.438964	0	28.438964	-4.879654996636868
Morus_007267-R1	MF	90.159228	0	90.159228	-6.510316801793254
Morus_007267-R1	ML	65.270079	0	65.270079	-6.050285734127272
Morus_007267-R1	SD	61.9135	0	61.9135	-5.975297719198256
Morus_007267-R1	YL	68.022788	0	68.022788	-6.109000843835219
Morus_007268-R1	FF	75.913924	0	75.913924	-6.2651728929097175
Morus_007268-R1	FR	96.039027	0	96.039027	-6.600493179668618
Morus_007268-R1	MF	74.257095	0	74.257095	-6.2337556958799
Morus_007268-R1	ML	48.918325	0	48.918325	-5.641497620539129
Morus_007268-R1	SD	125.333925	0	125.333925	-6.981098294119332
Morus_007268-R1	YL	30.409966	0	30.409966	-4.973150476219872
Morus_007270-R1	FF	0	0	0	0
Morus_007270-R1	FR	0	0	0	0
Morus_007270-R1	MF	0	0	0	0
Morus_007270-R1	ML	0	0	0	0
Morus_007270-R1	SD	0	0	0	0
Morus_007270-R1	YL	0	0	0	0
Morus_007271-R1	FF	264.02021	133.017816	397.03802600000006	-0.9836775796178929
Morus_007271-R1	FR	171.939693	96.94472	268.884413	-0.8202294064086929
Morus_007271-R1	MF	167.99618	118.585539	286.581719	-0.4989476953552714
Morus_007271-R1	ML	335.343549	51.128613	386.472162	-2.6897882084578746
Morus_007271-R1	SD	30.501733	48.802773	79.304506	0.6607948757001516
Morus_007271-R1	YL	189.631618	101.868225	291.499843	-0.8899900067850932
Morus_007272-R1	FF	0	0	0	0
Morus_007272-R1	FR	0	0	0	0
Morus_007272-R1	MF	0	0	0	0
Morus_007272-R1	ML	0	0	0	0
Morus_007272-R1	SD	0	0	0	0
Morus_007272-R1	YL	0	0	0	0
Morus_007273-R1	FF	54.303056	0	54.303056	-5.789287299655253
Morus_007273-R1	FR	70.405834	0	70.405834	-6.157970045038505
Morus_007273-R1	MF	112.13109	0	112.13109	-6.821851646291569
Morus_007273-R1	ML	338.611198	0	338.611198	-8.407740219433405
Morus_007273-R1	SD	52.832041	0	52.832041	-5.750393219942974
Morus_007273-R1	YL	551.959017	0	551.959017	-9.111028747699642
Morus_007274-R1	FF	0	8.39966	8.39966	3.2326085732599394
Morus_007274-R1	FR	0	4.573992	4.573992	2.4787109318337905
Morus_007274-R1	MF	0	4.118569	4.118569	2.355740531873202
Morus_007274-R1	ML	0	2.507559	2.507559	1.8104673713552308
Morus_007274-R1	SD	0	15.254628	15.254628	4.022778634077959
Morus_007274-R1	YL	0	3.918975	3.918975	2.298357722784828
Morus_007275-R1	FF	0	0	0	0
Morus_007275-R1	FR	13.663011	0	13.663011	-3.874109481355631
Morus_007275-R1	MF	0	2.797453	2.797453	1.9250321090100362
Morus_007275-R1	ML	0	5.108327	5.108327	2.6107772966879135
Morus_007275-R1	SD	0	0	0	0
Morus_007275-R1	YL	0	5.323767	5.323767	2.660784212393128
Morus_007276-R1	FF	0	0	0	0
Morus_007276-R1	FR	0	0	0	0
Morus_007276-R1	MF	0	0	0	0
Morus_007276-R1	ML	2.284398	0	2.284398	-1.7156289620227914
Morus_007276-R1	SD	0	0	0	0
Morus_007276-R1	YL	14.284443	0	14.284443	-3.9339920729689832
Morus_007277-R1	FF	0	0	0	0
Morus_007277-R1	FR	0	0	0	0
Morus_007277-R1	MF	0	0	0	0
Morus_007277-R1	ML	0	0	0	0
Morus_007277-R1	SD	0	0	0	0
Morus_007277-R1	YL	0	0	0	0
Morus_007278-R1	FF	3.687212	0	3.687212	-2.2287300485894614
Morus_007278-R1	FR	0	0	0	0
Morus_007278-R1	MF	1.506612	0	1.506612	-1.3257386978085237
Morus_007278-R1	ML	1.375585	0	1.375585	-1.2482828282535243
Morus_007278-R1	SD	1.860097	0	1.860097	-1.5160640767399889
Morus_007278-R1	YL	0	0	0	0
Morus_007280-R1	FF	0	0	0	0
Morus_007280-R1	FR	0	0	0	0
Morus_007280-R1	MF	0	0	0	0
Morus_007280-R1	ML	0	0	0	0
Morus_007280-R1	SD	0	0	0	0
Morus_007280-R1	YL	0	0	0	0
Morus_007281-R1	FF	0	0	0	0
Morus_007281-R1	FR	0	0	0	0
Morus_007281-R1	MF	0	0	0	0
Morus_007281-R1	ML	0	0	0	0
Morus_007281-R1	SD	0	0	0	0
Morus_007281-R1	YL	0	0	0	0
Morus_007282-R1	FF	0	0	0	0
Morus_007282-R1	FR	0	0	0	0
Morus_007282-R1	MF	0	0	0	0
Morus_007282-R1	ML	0	0	0	0
Morus_007282-R1	SD	0	0	0	0
Morus_007282-R1	YL	0	0	0	0
Morus_007283-R1	FF	0	29.155771	29.155771	4.9143622162951175
Morus_007283-R1	FR	0	219.406145	219.406145	7.7840206370841605
Morus_007283-R1	MF	0	76.442939	76.442939	6.27506179956944
Morus_007283-R1	ML	0	156.811754	156.811754	7.302060852705249
Morus_007283-R1	SD	0	98.055207	98.055207	6.630160909634947
Morus_007283-R1	YL	0	20.782389	20.782389	4.445090286290283
Morus_007284-R1	FF	0	0	0	0
Morus_007284-R1	FR	0	0	0	0
Morus_007284-R1	MF	0	0	0	0
Morus_007284-R1	ML	0	2.9127710000000002	2.9127710000000002	1.9681906771101483
Morus_007284-R1	SD	0	0	0	0
Morus_007284-R1	YL	0	0	0	0
Morus_007286-R1	FF	0	0	0	0
Morus_007286-R1	FR	1.370086	0	1.370086	-1.2449394091330195
Morus_007286-R1	MF	0	0	0	0
Morus_007286-R1	ML	0	0	0	0
Morus_007286-R1	SD	0	0	0	0
Morus_007286-R1	YL	0	0	0	0
Morus_007287-R1	FF	3.16843	31.795214	34.963644	2.975909275612644
Morus_007287-R1	FR	2.875587	0	2.875587	-1.954414838864943
Morus_007287-R1	MF	1.294635	19.487511	20.782146	3.1584081316528914
Morus_007287-R1	ML	0	2.372362	2.372362	1.7537594080396377
Morus_007287-R1	SD	0	6.415923	6.415923	2.8906262644468765
Morus_007287-R1	YL	0	19.779315	19.779315	4.377076190785318
Morus_007288-R1	FF	0	0	0	0
Morus_007288-R1	FR	0	0	0	0
Morus_007288-R1	MF	0	0	0	0
Morus_007288-R1	ML	0	0	0	0
Morus_007288-R1	SD	0	0	0	0
Morus_007288-R1	YL	0	0	0	0
Morus_007289-R1	FF	4.999724	0	4.999724	-2.584896135222857
Morus_007289-R1	FR	0	0	0	0
Morus_007289-R1	MF	0	0	0	0
Morus_007289-R1	ML	0	0	0	0
Morus_007289-R1	SD	0	0	0	0
Morus_007289-R1	YL	0	0	0	0
Morus_007293-R1	FF	0	65.501197	65.501197	6.055308403778212
Morus_007293-R1	FR	0	56.899495	56.899495	5.855478859955538
Morus_007293-R1	MF	0	43.969588	43.969588	5.490877761347489
Morus_007293-R1	ML	0	16.756436	16.756436	4.1502701337201815
Morus_007293-R1	SD	0	104.79524	104.79524	6.725130908125723
Morus_007293-R1	YL	0	40.74729	40.74729	5.383610643840374
Morus_007294-R1	FF	8.770976	2.904957	11.675932999999999	-1.3231960148245232
Morus_007294-R1	FR	0	0	0	0
Morus_007294-R1	MF	3.583862	0	3.583862	-2.1965636115222815
Morus_007294-R1	ML	0	0	0	0
Morus_007294-R1	SD	0	2.930941	2.930941	1.9748747103287354
Morus_007294-R1	YL	0	0	0	0
Morus_007295-R1	FF	0	0	0	0
Morus_007295-R1	FR	2.619709	18.33796	20.957669	2.417489985854319
Morus_007295-R1	MF	0	2.35887	2.35887	1.7479759593161759
Morus_007295-R1	ML	0	0	0	0
Morus_007295-R1	SD	0	0	0	0
Morus_007295-R1	YL	0	0	0	0
Morus_007296-R1	FF	3.039431	0	3.039431	-2.0141520872118073
Morus_007296-R1	FR	5.517022	0	5.517022	-2.7042128651763955
Morus_007296-R1	MF	1.241926	0	1.241926	-1.164738659412328
Morus_007296-R1	ML	56.69588	0	56.69588	-5.850396396153489
Morus_007296-R1	SD	1.533309	0	1.533309	-1.34102306030299
Morus_007296-R1	YL	1.18174	0	1.18174	-1.125479184585308
Morus_007297-R1	FF	2.386033	4.772066	7.158099	0.7694917625580846
Morus_007297-R1	FR	0	0	0	0
Morus_007297-R1	MF	0	2.924833	2.924833	1.9726312692405723
Morus_007297-R1	ML	1.78031	3.56062	5.34093	0.7139842169152963
Morus_007297-R1	SD	0	4.814751	4.814751	2.5397174137523906
Morus_007297-R1	YL	5.56618	7.421573	12.987753000000001	0.3590354288866773
Morus_007298-R1	FF	19.486411	0	19.486411	-4.35659535663888
Morus_007298-R1	FR	2.947563	0	2.947563	-1.9809622905471482
Morus_007298-R1	MF	11.943359	0	11.943359	-3.694140162278113
Morus_007298-R1	ML	9.693036	0	9.693036	-3.4185996205641507
Morus_007298-R1	SD	9.830356	0	9.830356	-3.4370087608246744
Morus_007298-R1	YL	12.627289	0	12.627289	-3.768426677186763
Morus_007299-R1	FF	0	0	0	0
Morus_007299-R1	FR	0	0	0	0
Morus_007299-R1	MF	0	0	0	0
Morus_007299-R1	ML	0	0	0	0
Morus_007299-R1	SD	0	0	0	0
Morus_007299-R1	YL	0	0	0	0
Morus_007302-R1	FF	0	0	0	0
Morus_007302-R1	FR	0	0	0	0
Morus_007302-R1	MF	0	0	0	0
Morus_007302-R1	ML	0	0	0	0
Morus_007302-R1	SD	0	0	0	0
Morus_007302-R1	YL	0	0	0	0
Morus_007305-R1	FF	0	0	0	0
Morus_007305-R1	FR	0	0	0	0
Morus_007305-R1	MF	0	0.643576	0.643576	0.7168381690972893
Morus_007305-R1	ML	0	0	0	0
Morus_007305-R1	SD	0	0	0	0
Morus_007305-R1	YL	0	0	0	0
Morus_007306-R1	FF	0	0	0	0
Morus_007306-R1	FR	0	0	0	0
Morus_007306-R1	MF	0	0	0	0
Morus_007306-R1	ML	0	0	0	0
Morus_007306-R1	SD	0	0	0	0
Morus_007306-R1	YL	0	0	0	0
Morus_007307-R1	FF	7.905754	25.334347	33.240101	1.5641360196590068
Morus_007307-R1	FR	2.391688	2.554757	4.946445	0.06774747880177716
Morus_007307-R1	MF	7.537432	9.201541	16.738973	0.25691300823334956
Morus_007307-R1	ML	0	12.601948	12.601948	3.765741376413476
Morus_007307-R1	SD	0	5.680213	5.680213	2.739894104068278
Morus_007307-R1	YL	2.049187	0	2.049187	-1.608424630406646
Morus_007308-R1	FF	0	0	0	0
Morus_007308-R1	FR	0	0	0	0
Morus_007308-R1	MF	0	0	0	0
Morus_007308-R1	ML	0	0	0	0
Morus_007308-R1	SD	0	0	0	0
Morus_007308-R1	YL	0	0	0	0
Morus_007310-R1	FF	0	0	0	0
Morus_007310-R1	FR	0	0	0	0
Morus_007310-R1	MF	0	0	0	0
Morus_007310-R1	ML	0	0	0	0
Morus_007310-R1	SD	0	0	0	0
Morus_007310-R1	YL	3.115969	0	3.115969	-2.041232116411986
Morus_007311-R1	FF	6.073216	22.82814	28.901356	1.7522281169101126
Morus_007311-R1	FR	7.349197	58.387779	65.736976	2.8304567239265706
Morus_007311-R1	MF	0.827182	17.807399	18.634581	3.3636080941188373
Morus_007311-R1	ML	0	9.290697	9.290697	3.3632687957187533
Morus_007311-R1	SD	0	23.032332	23.032332	4.586904743421639
Morus_007311-R1	YL	1.57419	53.253884	54.828074	4.397535975464724
Morus_007314-R1	FF	0	133.291756	133.291756	7.069226932045847
Morus_007314-R1	FR	0	35.091183	35.091183	5.173574527683654
Morus_007314-R1	MF	0	117.242336	117.242336	6.885602866590007
Morus_007314-R1	ML	0	66.049641	66.049641	6.067157702499494
Morus_007314-R1	SD	0	204.292513	204.292513	7.681537203218644
Morus_007314-R1	YL	0	80.70337	80.70337	6.352323680994159
Morus_007315-R1	FF	100.271926	9.634118	109.906044	-3.251462008840073
Morus_007315-R1	FR	65.00305	1.45728	66.46033	-4.747398529792137
Morus_007315-R1	MF	40.321238	3.280455	43.601693	-3.271047414337385
Morus_007315-R1	ML	16.625934	0	16.625934	-4.1396278029784295
Morus_007315-R1	SD	83.504433	4.860146	88.364579	-3.8500185118193913
Morus_007315-R1	YL	38.367191	6.242955	44.610146	-2.4423434572744673
Morus_007317-R1	FF	13.953145	0	13.953145	-3.902377044108196
Morus_007317-R1	FR	5.427224	0	5.427224	-2.6841957536967165
Morus_007317-R1	MF	7.330269	0	7.330269	-3.0583630836700473
Morus_007317-R1	ML	2.974564	0	2.974564	-1.9907966089410745
Morus_007317-R1	SD	4.022272	0	4.022272	-2.328340165292931
Morus_007317-R1	YL	6.200027	0	6.200027	-2.8480023166512094
Morus_007322-R1	FF	6.331951	0	6.331951	-2.8741971442666117
Morus_007322-R1	FR	9.577866	0	9.577866	-3.4029766994896717
Morus_007322-R1	MF	16.817224	0	16.817224	-4.155200671174286
Morus_007322-R1	ML	0	0	0	0
Morus_007322-R1	SD	9.582884	0	9.582884	-3.403660932690374
Morus_007322-R1	YL	1.641254	0	1.641254	-1.401223047025637
Morus_007326-R1	FF	0	15.692852	15.692852	4.061158557361783
Morus_007326-R1	FR	0	18.126738	18.126738	4.257518942826339
Morus_007326-R1	MF	0	8.160948	8.160948	3.19549690008324
Morus_007326-R1	ML	0	6.386746	6.386746	2.884938970119006
Morus_007326-R1	SD	0	23.030139	23.030139	4.586773088508313
Morus_007326-R1	YL	0	16.640254	16.640254	4.140799429133259
Morus_007327-R1	FF	0	3.694712	3.694712	2.231036657577463
Morus_007327-R1	FR	0	6.706454	6.706454	2.9460671800611924
Morus_007327-R1	MF	0	17.36128	17.36128	4.198594730179612
Morus_007327-R1	ML	0	46.865007	46.865007	5.580899415212154
Morus_007327-R1	SD	0	0	0	0
Morus_007327-R1	YL	0	1.436515	1.436515	1.2848191042700194
Morus_007332-R1	FF	84.140255	3.25939	87.39964499999999	-4.321122673402328
Morus_007332-R1	FR	46.992968	2.95814	49.951108	-3.5999284887885383
Morus_007332-R1	MF	44.958598	1.331802	46.290400000000005	-4.300817592732761
Morus_007332-R1	ML	53.12175	0	53.12175	-5.758136583786133
Morus_007332-R1	SD	52.241765	0	52.241765	-5.734486493232208
Morus_007332-R1	YL	113.240687	5.069041	118.30972799999999	-4.23446418318149
Morus_007333-R1	FF	10.694073	0	10.694073	-3.5477055973379326
Morus_007333-R1	FR	0	0	0	0
Morus_007333-R1	MF	4.369649	0	4.369649	-2.424827786067381
Morus_007333-R1	ML	1.595851	0	1.595851	-1.37620757604495
Morus_007333-R1	SD	2.157946	0	2.157946	-1.658986501724342
Morus_007333-R1	YL	16.631547	0	16.631547	-4.140087157821898
Morus_007335-R1	FF	0	0	0	0
Morus_007335-R1	FR	0	0	0	0
Morus_007335-R1	MF	0	0	0	0
Morus_007335-R1	ML	8.004387	0	8.004387	-3.1706280637870217
Morus_007335-R1	SD	0	0	0	0
Morus_007335-R1	YL	8.341965	0	8.341965	-3.2237260400405874
Morus_007336-R1	FF	221.546686	157.001589	378.548275	-0.49416894994817634
Morus_007336-R1	FR	26.914907	44.330434	71.245341	0.6994442241459911
Morus_007336-R1	MF	103.355336	21.383863	124.739199	-2.22097342892216
Morus_007336-R1	ML	76.794969	24.730583	101.52555199999999	-1.5961927133245786
Morus_007336-R1	SD	45.761712	45.761712	91.523424	0
Morus_007336-R1	YL	267.231266	48.83414	316.065406	-2.428271075923453
Morus_007337-R1	FF	3.184476	0	3.184476	-2.0650469729470244
Morus_007337-R1	FR	0	1.926767	1.926767	1.549307897326935
Morus_007337-R1	MF	0.433731	0.433731	0.867462	0
Morus_007337-R1	ML	0	0	0	0
Morus_007337-R1	SD	1.070987	2.141973	3.21296	0.6013522856345228
Morus_007337-R1	YL	0	1.650845	1.650845	1.4064523155205662
Morus_007338-R1	FF	0	0	0	0
Morus_007338-R1	FR	0	0	0	0
Morus_007338-R1	MF	0	0	0	0
Morus_007338-R1	ML	0	0	0	0
Morus_007338-R1	SD	0	0	0	0
Morus_007338-R1	YL	0	0	0	0
Morus_007339-R1	FF	0	0	0	0
Morus_007339-R1	FR	0	0	0	0
Morus_007339-R1	MF	0	0	0	0
Morus_007339-R1	ML	0	0	0	0
Morus_007339-R1	SD	0	0	0	0
Morus_007339-R1	YL	0	0	0	0
Morus_007341-R2	FF	20.356402	20.356402	40.712804	0
Morus_007341-R2	FR	34.310634	22.433876	56.744510000000005	-0.5915071268503934
Morus_007341-R2	MF	24.359042	10.694213	35.053255	-1.1167054710493185
Morus_007341-R2	ML	11.933968	2.169812	14.10378	-2.028695763646157
Morus_007341-R2	SD	35.208831000000004	74.818765	110.027596	1.0662133566255831
Morus_007341-R2	YL	12.437273	22.613224	35.050497	0.8133546484398545
Morus_007344-R1	FF	0	28.910873	28.910873	4.902598113482059
Morus_007344-R1	FR	0	18.039161	18.039161	4.250897999593683
Morus_007344-R1	MF	15.504718	95.24327	110.74798799999999	2.543807172083307
Morus_007344-R1	ML	1.348219	59.321636	60.669855	4.6830366881682455
Morus_007344-R1	SD	0	213.301774	213.301774	7.743499982534912
Morus_007344-R1	YL	0	21.076184	21.076184	4.464418910116548
Morus_007347-R2	FF	14.379155	3.484463	17.863618000000002	-1.7779690948022935
Morus_007347-R2	FR	6.525079	0	6.525079	-2.9117067276942628
Morus_007347-R2	MF	0	2.847536	2.847536	1.9439348253913005
Morus_007347-R2	ML	0	5.199781	5.199781	2.632217254887549
Morus_007347-R2	SD	7.253886	3.51563	10.769516	-0.8701462324983457
Morus_007347-R2	YL	8.385986	5.419077	13.805063	-0.5481424415307165
Morus_007350-R1	FF	0	0	0	0
Morus_007350-R1	FR	0	0	0	0
Morus_007350-R1	MF	0	0	0	0
Morus_007350-R1	ML	0	0	0	0
Morus_007350-R1	SD	0	0	0	0
Morus_007350-R1	YL	0	0	0	0
Morus_007351-R1	FF	0	3.697218	3.697218	2.2318065512751946
Morus_007351-R1	FR	0	0	0	0
Morus_007351-R1	MF	0	0	0	0
Morus_007351-R1	ML	0	0	0	0
Morus_007351-R1	SD	0	0	0	0
Morus_007351-R1	YL	0	0	0	0
Morus_007352-R1	FF	39.634179	13.025095	52.659274	-1.5346832023177959
Morus_007352-R1	FR	119.153875	16.549746	135.703621	-2.775361121123182
Morus_007352-R1	MF	96.156102	46.834612	142.990714	-1.022249712513395
Morus_007352-R1	ML	153.407712	25.26815	178.675862	-2.555358307043131
Morus_007352-R1	SD	232.434298	2.62832	235.06261800000001	-6.007571038384243
Morus_007352-R1	YL	19.262355	12.154067	31.416421999999997	-0.6232929379252731
Morus_007353-R1	FF	0	0	0	0
Morus_007353-R1	FR	0	0	0	0
Morus_007353-R1	MF	0	0	0	0
Morus_007353-R1	ML	0	0	0	0
Morus_007353-R1	SD	0	0	0	0
Morus_007353-R1	YL	0	0	0	0
Morus_007354-R1	FF	6.102687	56.66505	62.767737000000004	3.0212603705691747
Morus_007354-R1	FR	19.385257	13.41594	32.801197	-0.4998612335204203
Morus_007354-R1	MF	3.74038	41.273819	45.014199000000005	3.1566898320561174
Morus_007354-R1	ML	15.937066	73.530353	89.467419	2.137644113819822
Morus_007354-R1	SD	0	2.485735	2.485735	1.8014628939851067
Morus_007354-R1	YL	21.354683	74.715646	96.07032900000002	1.760014363860151
Morus_007355-R1	FF	0	0	0	0
Morus_007355-R1	FR	0	0	0	0
Morus_007355-R1	MF	0	0	0	0
Morus_007355-R1	ML	0	0	0	0
Morus_007355-R1	SD	0	0	0	0
Morus_007355-R1	YL	0	0	0	0
Morus_007356-R1	FF	0	0	0	0
Morus_007356-R1	FR	0	0	0	0
Morus_007356-R1	MF	0	0	0	0
Morus_007356-R1	ML	0	0	0	0
Morus_007356-R1	SD	0	0	0	0
Morus_007356-R1	YL	0	0	0	0
Morus_007357-R1	FF	0	1.338335	1.338335	1.2254816314166246
Morus_007357-R1	FR	0	1.214639	1.214639	1.1470715496356731
Morus_007357-R1	MF	2.447126	1.0937	3.540826	-0.719339295702825
Morus_007357-R1	ML	2.489274	0.998583	3.487857	-0.8039494032804902
Morus_007357-R1	SD	5.132265	2.700612	7.832877	-0.7286561624713881
Morus_007357-R1	YL	2.577503	0	2.577503	-1.838952976758598
Morus_007358-R1	FF	120.893136	0	120.893136	-6.9294730775247055
Morus_007358-R1	FR	822.280306	0	822.280306	-9.685239905020689
Morus_007358-R1	MF	70.488573	0	70.488573	-6.159640749453522
Morus_007358-R1	ML	57.770445	0	57.770445	-5.877018917101421
Morus_007358-R1	SD	805.85396	0	805.85396	-9.656163760117806
Morus_007358-R1	YL	51.756777	0	51.756777	-5.721284525508925
Morus_007359-R1	FF	0	0	0	0
Morus_007359-R1	FR	0	0	0	0
Morus_007359-R1	MF	0	0	0	0
Morus_007359-R1	ML	0	0	0	0
Morus_007359-R1	SD	0	0	0	0
Morus_007359-R1	YL	0	0	0	0
Morus_007360-R1	FF	0	0	0	0
Morus_007360-R1	FR	0	0	0	0
Morus_007360-R1	MF	0	0	0	0
Morus_007360-R1	ML	0	0	0	0
Morus_007360-R1	SD	0	0	0	0
Morus_007360-R1	YL	0	0	0	0
Morus_007361-R3	FF	0	0	0	0
Morus_007361-R3	FR	0	0	0	0
Morus_007361-R3	MF	0	0	0	0
Morus_007361-R3	ML	0	0	0	0
Morus_007361-R3	SD	0	2.569367	2.569367	1.8356682459818474
Morus_007361-R3	YL	0	1.980242	1.980242	1.5754294843869299
Morus_007363-R1	FF	0	0	0	0
Morus_007363-R1	FR	0	0	0	0
Morus_007363-R1	MF	0	0	0	0
Morus_007363-R1	ML	0	0	0	0
Morus_007363-R1	SD	0	0	0	0
Morus_007363-R1	YL	0	0	0	0
Morus_007364-R1	FF	285.239596	16.191807	301.431403	-4.057430159290208
Morus_007364-R1	FR	296.760594	4.19865	300.959244	-5.839871999508533
Morus_007364-R1	MF	210.358971	5.670899	216.02987	-4.985670339228298
Morus_007364-R1	ML	179.952241	10.355421	190.307662	-3.9941558750698243
Morus_007364-R1	SD	250.354764	4.667611	255.02237499999998	-5.470840481502113
Morus_007364-R1	YL	313.771472	14.389535	328.16100700000004	-4.354283248200914
Morus_007366-R1	FF	3.209825	7.596622	10.806447	1.0300096087647626
Morus_007366-R1	FR	6.62081	10.8721	17.49291	0.6395588970732485
Morus_007366-R1	MF	2.146172	7.043727	9.189899	1.3542665736522452
Morus_007366-R1	ML	3.701322	5.668129	9.369451	0.504215518541015
Morus_007366-R1	SD	8.243547	10.907275	19.150821999999998	0.3653248235162326
Morus_007366-R1	YL	2.495979	7.043173	9.539152000000001	1.2020682324557697
Morus_007373-R1	FF	0	29.334508	29.334508	4.922888007157605
Morus_007373-R1	FR	2.855664	17.748839	20.604503	2.2817500219786604
Morus_007373-R1	MF	0	10.654416	10.654416	3.542804808061725
Morus_007373-R1	ML	0	4.86391	4.86391	2.551862960983646
